time,last_price,volume,oi
2025-09-04 12:10:38.727665+05:30,176.85,,1435875
2025-09-04 12:10:38.824130+05:30,178.25,,1435875
2025-09-04 12:10:39.341280+05:30,177.05,,1435875
2025-09-04 12:10:39.894134+05:30,177.1,,1435875
2025-09-04 12:10:40.192092+05:30,177.1,,1435875
2025-09-04 12:10:40.344342+05:30,176.9,,1435875
2025-09-04 12:10:40.821359+05:30,176.8,,1435875
2025-09-04 12:10:41.368404+05:30,177.0,,1435875
2025-09-04 12:10:41.654858+05:30,177.4,,1435875
2025-09-04 12:10:41.861106+05:30,177.65,,1435875
2025-09-04 12:10:42.071256+05:30,177.75,,1435875
2025-09-04 12:10:42.464061+05:30,178.1,,1435875
2025-09-04 12:10:42.892623+05:30,177.75,,1435875
2025-09-04 12:10:43.321379+05:30,177.4,,1435875
2025-09-04 12:10:43.605207+05:30,177.25,,1435875
2025-09-04 12:10:43.881363+05:30,177.15,,1435875
2025-09-04 12:10:44.437730+05:30,177.45,,1435875
2025-09-04 12:10:44.843568+05:30,178.25,,1435875
2025-09-04 12:10:45.142920+05:30,177.8,,1435875
2025-09-04 12:10:45.460207+05:30,178.4,,1435875
2025-09-04 12:10:45.902549+05:30,178.6,,1435875
2025-09-04 12:10:46.468312+05:30,178.55,,1435875
2025-09-04 12:10:46.628744+05:30,178.0,,1435875
2025-09-04 12:10:46.870132+05:30,178.0,,1435875
2025-09-04 12:10:47.191047+05:30,177.75,,1435875
2025-09-04 12:10:47.455105+05:30,176.4,,1435875
2025-09-04 12:10:47.837271+05:30,177.0,,1435875
2025-09-04 12:10:48.622777+05:30,176.85,,1435875
2025-09-04 12:10:48.849995+05:30,177.05,,1435875
2025-09-04 12:10:49.379152+05:30,177.35,,1435875
2025-09-04 12:10:49.859557+05:30,176.35,,1435875
2025-09-04 12:10:50.388209+05:30,176.8,,1435875
2025-09-04 12:10:50.907151+05:30,176.6,,1435875
2025-09-04 12:10:51.621654+05:30,176.4,,1435875
2025-09-04 12:10:51.839370+05:30,176.7,,1435875
2025-09-04 12:10:52.138131+05:30,176.65,,1435875
2025-09-04 12:10:52.461491+05:30,176.5,,1435875
2025-09-04 12:10:53.189963+05:30,175.9,,1435875
2025-09-04 12:10:53.428844+05:30,175.6,,1435875
2025-09-04 12:10:53.647342+05:30,175.6,,1435875
2025-09-04 12:10:54.077262+05:30,175.8,,1435875
2025-09-04 12:10:54.592397+05:30,175.2,,1435875
2025-09-04 12:10:54.896667+05:30,175.55,,1435875
2025-09-04 12:10:55.382063+05:30,175.25,,1435875
2025-09-04 12:10:55.673601+05:30,175.25,,1435875
2025-09-04 12:10:56.197530+05:30,174.95,,1435875
2025-09-04 12:10:56.364101+05:30,175.3,,1435875
2025-09-04 12:10:56.846802+05:30,175.25,,1435875
2025-09-04 12:10:57.098615+05:30,175.25,,1435875
2025-09-04 12:10:57.343945+05:30,175.5,,1435875
2025-09-04 12:10:58.087985+05:30,175.35,,1435875
2025-09-04 12:10:58.432975+05:30,175.75,,1435875
2025-09-04 12:10:58.605838+05:30,175.15,,1435875
2025-09-04 12:10:59.217126+05:30,175.05,,1435875
2025-09-04 12:10:59.645289+05:30,174.8,,1435875
2025-09-04 12:11:00.093234+05:30,174.45,,1435875
2025-09-04 12:11:00.348572+05:30,173.45,,1435875
2025-09-04 12:11:01.146612+05:30,173.9,,1435875
2025-09-04 12:11:01.411542+05:30,173.3,,1435875
2025-09-04 12:11:01.829964+05:30,173.3,,1435875
2025-09-04 12:11:02.089557+05:30,173.55,,1435875
2025-09-04 12:11:02.457104+05:30,174.0,,1435875
2025-09-04 12:11:03.165831+05:30,174.7,,1435875
2025-09-04 12:11:03.631551+05:30,173.35,,1435875
2025-09-04 12:11:04.164157+05:30,173.95,,1435875
2025-09-04 12:11:04.327848+05:30,173.7,,1435875
2025-09-04 12:11:05.068157+05:30,173.35,,1435875
2025-09-04 12:11:05.353473+05:30,173.65,,1435875
2025-09-04 12:11:06.098363+05:30,173.7,,1435875
2025-09-04 12:11:06.722582+05:30,173.35,,1435875
2025-09-04 12:11:06.822707+05:30,173.95,,1435875
2025-09-04 12:11:07.113756+05:30,174.05,,1435875
2025-09-04 12:11:07.382280+05:30,174.05,,1435875
2025-09-04 12:11:08.152657+05:30,174.15,,1435875
2025-09-04 12:11:08.376630+05:30,174.15,,1435875
2025-09-04 12:11:08.690846+05:30,174.15,,1435875
2025-09-04 12:11:09.373960+05:30,174.55,,1435875
2025-09-04 12:11:10.095301+05:30,173.9,,1435875
2025-09-04 12:11:10.414514+05:30,173.0,,1435875
2025-09-04 12:11:11.142441+05:30,173.45,,1435875
2025-09-04 12:11:11.374130+05:30,172.65,,1435875
2025-09-04 12:11:11.820725+05:30,173.55,,1435875
2025-09-04 12:11:12.183838+05:30,174.55,,1435875
2025-09-04 12:11:12.335962+05:30,174.6,,1435875
2025-09-04 12:11:13.120397+05:30,175.15,,1435875
2025-09-04 12:11:13.401005+05:30,175.0,,1435875
2025-09-04 12:11:13.629039+05:30,175.25,,1435875
2025-09-04 12:11:14.235076+05:30,175.25,,1435875
2025-09-04 12:11:14.364325+05:30,175.1,,1435875
2025-09-04 12:11:15.105953+05:30,174.9,,1435875
2025-09-04 12:11:15.335071+05:30,175.0,,1435875
2025-09-04 12:11:16.204902+05:30,175.0,,1435875
2025-09-04 12:11:16.401555+05:30,175.45,,1435875
2025-09-04 12:11:16.846175+05:30,175.65,,1435875
2025-09-04 12:11:17.160181+05:30,175.65,,1435875
2025-09-04 12:11:17.327373+05:30,175.75,,1435875
2025-09-04 12:11:18.103501+05:30,175.8,,1435875
2025-09-04 12:11:18.350773+05:30,176.0,,1435875
2025-09-04 12:11:18.849344+05:30,175.6,,1435875
2025-09-04 12:11:19.390182+05:30,175.25,,1435875
2025-09-04 12:11:20.133318+05:30,175.25,,1435875
2025-09-04 12:11:20.662258+05:30,176.2,,1435875
2025-09-04 12:11:21.149535+05:30,176.2,,1435875
2025-09-04 12:11:21.327015+05:30,176.05,,1435875
2025-09-04 12:11:21.820708+05:30,175.9,,1435875
2025-09-04 12:11:22.148103+05:30,175.6,,1435875
2025-09-04 12:11:22.396038+05:30,175.6,,1435875
2025-09-04 12:11:23.193400+05:30,176.0,,1435875
2025-09-04 12:11:23.368180+05:30,176.15,,1435875
2025-09-04 12:11:23.890153+05:30,175.9,,1435875
2025-09-04 12:11:24.338315+05:30,175.7,,1435875
2025-09-04 12:11:25.109523+05:30,175.7,,1435875
2025-09-04 12:11:25.474804+05:30,176.85,,1435875
2025-09-04 12:11:26.072088+05:30,176.85,,1435875
2025-09-04 12:11:26.667404+05:30,176.55,,1435875
2025-09-04 12:11:26.843080+05:30,176.45,,1435875
2025-09-04 12:11:27.390833+05:30,176.7,,1435875
2025-09-04 12:11:28.119862+05:30,176.9,,1435875
2025-09-04 12:11:28.348559+05:30,177.15,,1435875
2025-09-04 12:11:28.821286+05:30,176.95,,1435875
2025-09-04 12:11:29.367285+05:30,176.85,,1435875
2025-09-04 12:11:30.101036+05:30,175.6,,1435875
2025-09-04 12:11:30.439994+05:30,175.85,,1435875
2025-09-04 12:11:31.149201+05:30,175.5,,1435875
2025-09-04 12:11:31.370381+05:30,175.9,,1435875
2025-09-04 12:11:31.579924+05:30,175.9,,1435875
2025-09-04 12:11:32.097875+05:30,175.5,,1435875
2025-09-04 12:11:32.620034+05:30,176.0,,1435875
2025-09-04 12:11:33.097539+05:30,176.1,,1435875
2025-09-04 12:11:33.359108+05:30,175.65,,1435875
2025-09-04 12:11:33.820379+05:30,175.75,,1435875
2025-09-04 12:11:34.602247+05:30,176.25,,1435875
2025-09-04 12:11:35.115056+05:30,176.4,,1435875
2025-09-04 12:11:35.316619+05:30,176.1,,1435875
2025-09-04 12:11:36.144488+05:30,176.1,,1435875
2025-09-04 12:11:36.376364+05:30,176.3,,1435875
