date,time,open,high,low,close,last_price,volume,oi
2025-09-05,2025-09-05 10:55:52.031869+05:30,24676.55,24680.05,24671.85,24672.15,24672.15,,
2025-09-05,2025-09-05 10:55:52.281703+05:30,24676.55,24680.05,24671.85,24672.1,24672.1,,
2025-09-05,2025-09-05 10:55:53.031697+05:30,24676.55,24680.05,24671.85,24672.55,24672.55,,
2025-09-05,2025-09-05 10:55:53.531903+05:30,24676.55,24680.05,24671.85,24672.45,24672.45,,
2025-09-05,2025-09-05 10:55:54.031918+05:30,24676.55,24680.05,24671.85,24672.3,24672.3,,
2025-09-05,2025-09-05 10:55:54.533296+05:30,24676.55,24680.05,24671.85,24672.0,24672.0,,
2025-09-05,2025-09-05 10:55:54.781870+05:30,24676.55,24680.05,24671.8,24671.8,24671.8,,
2025-09-05,2025-09-05 10:55:55.281689+05:30,24676.55,24680.05,24671.8,24671.9,24671.9,,
2025-09-05,2025-09-05 10:55:56.032215+05:30,24676.55,24680.05,24671.8,24671.85,24671.85,,
2025-09-05,2025-09-05 10:55:56.531785+05:30,24676.55,24680.05,24671.75,24671.75,24671.75,,
2025-09-05,2025-09-05 10:55:57.032239+05:30,24676.55,24680.05,24671.25,24671.25,24671.25,,
2025-09-05,2025-09-05 10:55:57.531727+05:30,24676.55,24680.05,24670.7,24670.7,24670.7,,
2025-09-05,2025-09-05 10:55:58.031705+05:30,24676.55,24680.05,24670.7,24670.8,24670.8,,
2025-09-05,2025-09-05 10:55:58.532977+05:30,24676.55,24680.05,24670.25,24670.25,24670.25,,
2025-09-05,2025-09-05 10:55:59.031838+05:30,24676.55,24680.05,24670.25,24670.45,24670.45,,
2025-09-05,2025-09-05 10:55:59.531830+05:30,24676.55,24680.05,24670.25,24670.65,24670.65,,
2025-09-05,2025-09-05 10:56:00.032767+05:30,24670.95,24670.95,24670.95,24670.95,24670.95,,
2025-09-05,2025-09-05 10:56:00.532145+05:30,24670.95,24672.0,24670.95,24672.0,24672.0,,
2025-09-05,2025-09-05 10:56:01.031763+05:30,24670.95,24672.0,24670.95,24672.0,24672.0,,
2025-09-05,2025-09-05 10:56:01.532685+05:30,24670.95,24672.0,24670.9,24670.9,24670.9,,
2025-09-05,2025-09-05 10:56:02.031984+05:30,24670.95,24672.0,24670.9,24670.9,24670.9,,
2025-09-05,2025-09-05 10:56:02.281656+05:30,24670.95,24672.0,24670.9,24671.6,24671.6,,
2025-09-05,2025-09-05 10:56:03.033231+05:30,24670.95,24672.05,24670.9,24672.05,24672.05,,
2025-09-05,2025-09-05 10:56:04.031631+05:30,24670.95,24672.05,24670.9,24671.25,24671.25,,
2025-09-05,2025-09-05 10:56:04.531577+05:30,24670.95,24672.05,24670.9,24670.95,24670.95,,
2025-09-05,2025-09-05 10:56:05.031660+05:30,24670.95,24672.05,24669.95,24669.95,24669.95,,
2025-09-05,2025-09-05 10:56:05.531631+05:30,24670.95,24672.05,24669.9,24669.9,24669.9,,
2025-09-05,2025-09-05 10:56:06.031743+05:30,24670.95,24672.05,24669.9,24671.05,24671.05,,
2025-09-05,2025-09-05 10:56:06.531636+05:30,24670.95,24672.05,24669.9,24672.0,24672.0,,
2025-09-05,2025-09-05 10:56:07.031696+05:30,24670.95,24672.05,24669.9,24671.4,24671.4,,
2025-09-05,2025-09-05 10:56:07.531625+05:30,24670.95,24672.05,24669.1,24669.1,24669.1,,
2025-09-05,2025-09-05 10:56:08.031672+05:30,24670.95,24672.05,24668.75,24668.75,24668.75,,
2025-09-05,2025-09-05 10:56:08.281744+05:30,24670.95,24672.05,24668.35,24668.35,24668.35,,
2025-09-05,2025-09-05 10:56:09.031996+05:30,24670.95,24672.05,24668.05,24668.05,24668.05,,
2025-09-05,2025-09-05 10:56:09.531818+05:30,24670.95,24672.05,24668.05,24668.35,24668.35,,
2025-09-05,2025-09-05 10:56:10.033229+05:30,24670.95,24672.05,24668.05,24668.5,24668.5,,
2025-09-05,2025-09-05 10:56:10.531672+05:30,24670.95,24672.05,24668.05,24668.55,24668.55,,
2025-09-05,2025-09-05 10:56:11.033237+05:30,24670.95,24672.05,24668.05,24668.1,24668.1,,
2025-09-05,2025-09-05 10:56:11.281870+05:30,24670.95,24672.05,24668.05,24668.3,24668.3,,
2025-09-05,2025-09-05 10:56:12.031698+05:30,24670.95,24672.05,24667.8,24667.8,24667.8,,
2025-09-05,2025-09-05 10:56:12.281772+05:30,24670.95,24672.05,24667.45,24667.45,24667.45,,
2025-09-05,2025-09-05 10:56:13.031544+05:30,24670.95,24672.05,24667.45,24667.5,24667.5,,
2025-09-05,2025-09-05 10:56:13.281575+05:30,24670.95,24672.05,24666.85,24666.85,24666.85,,
2025-09-05,2025-09-05 10:56:14.031557+05:30,24670.95,24672.05,24666.85,24667.55,24667.55,,
2025-09-05,2025-09-05 10:56:14.531531+05:30,24670.95,24672.05,24666.85,24667.95,24667.95,,
2025-09-05,2025-09-05 10:56:15.033267+05:30,24670.95,24672.05,24666.85,24668.85,24668.85,,
2025-09-05,2025-09-05 10:56:15.531581+05:30,24670.95,24672.05,24666.85,24668.2,24668.2,,
2025-09-05,2025-09-05 10:56:16.031594+05:30,24670.95,24672.05,24666.85,24668.95,24668.95,,
2025-09-05,2025-09-05 10:56:16.531607+05:30,24670.95,24672.05,24666.85,24669.45,24669.45,,
2025-09-05,2025-09-05 10:56:17.531488+05:30,24670.95,24672.05,24666.85,24668.45,24668.45,,
2025-09-05,2025-09-05 10:56:18.032117+05:30,24670.95,24672.05,24666.85,24668.85,24668.85,,
2025-09-05,2025-09-05 10:56:18.531584+05:30,24670.95,24672.05,24666.85,24668.8,24668.8,,
2025-09-05,2025-09-05 10:56:19.031590+05:30,24670.95,24672.05,24666.85,24668.4,24668.4,,
2025-09-05,2025-09-05 10:56:19.281699+05:30,24670.95,24672.05,24666.85,24667.95,24667.95,,
2025-09-05,2025-09-05 10:56:19.781496+05:30,24670.95,24672.05,24666.85,24667.85,24667.85,,
2025-09-05,2025-09-05 10:56:20.281784+05:30,24670.95,24672.05,24666.85,24669.05,24669.05,,
2025-09-05,2025-09-05 10:56:21.032312+05:30,24670.95,24672.05,24666.85,24670.3,24670.3,,
2025-09-05,2025-09-05 10:56:21.531569+05:30,24670.95,24672.05,24666.85,24670.25,24670.25,,
2025-09-05,2025-09-05 10:56:22.031511+05:30,24670.95,24672.05,24666.85,24669.6,24669.6,,
2025-09-05,2025-09-05 10:56:22.531492+05:30,24670.95,24672.05,24666.85,24667.9,24667.9,,
2025-09-05,2025-09-05 10:56:23.031513+05:30,24670.95,24672.05,24666.85,24668.05,24668.05,,
2025-09-05,2025-09-05 10:56:23.281698+05:30,24670.95,24672.05,24666.85,24667.75,24667.75,,
2025-09-05,2025-09-05 10:56:24.031766+05:30,24670.95,24672.05,24666.85,24667.95,24667.95,,
2025-09-05,2025-09-05 10:56:24.531524+05:30,24670.95,24672.05,24666.85,24667.05,24667.05,,
2025-09-05,2025-09-05 10:56:25.031462+05:30,24670.95,24672.05,24666.85,24667.3,24667.3,,
2025-09-05,2025-09-05 10:56:25.531689+05:30,24670.95,24672.05,24666.85,24667.75,24667.75,,
2025-09-05,2025-09-05 10:56:26.031637+05:30,24670.95,24672.05,24666.85,24667.25,24667.25,,
2025-09-05,2025-09-05 10:56:26.281495+05:30,24670.95,24672.05,24666.85,24667.4,24667.4,,
2025-09-05,2025-09-05 10:56:27.032225+05:30,24670.95,24672.05,24666.85,24667.15,24667.15,,
2025-09-05,2025-09-05 10:56:27.531639+05:30,24670.95,24672.05,24666.15,24666.15,24666.15,,
2025-09-05,2025-09-05 10:56:28.031437+05:30,24670.95,24672.05,24666.15,24666.55,24666.55,,
2025-09-05,2025-09-05 10:56:28.531509+05:30,24670.95,24672.05,24666.15,24666.4,24666.4,,
2025-09-05,2025-09-05 10:56:29.031615+05:30,24670.95,24672.05,24666.0,24666.0,24666.0,,
2025-09-05,2025-09-05 10:56:29.531604+05:30,24670.95,24672.05,24665.1,24665.1,24665.1,,
2025-09-05,2025-09-05 10:56:30.031472+05:30,24670.95,24672.05,24664.8,24664.8,24664.8,,
2025-09-05,2025-09-05 10:56:30.281642+05:30,24670.95,24672.05,24664.25,24664.25,24664.25,,
2025-09-05,2025-09-05 10:56:31.032517+05:30,24670.95,24672.05,24664.25,24665.0,24665.0,,
2025-09-05,2025-09-05 10:56:31.535828+05:30,24670.95,24672.05,24664.25,24664.9,24664.9,,
2025-09-05,2025-09-05 10:56:32.031432+05:30,24670.95,24672.05,24664.25,24664.8,24664.8,,
2025-09-05,2025-09-05 10:56:32.281489+05:30,24670.95,24672.05,24664.25,24665.25,24665.25,,
2025-09-05,2025-09-05 10:56:33.032703+05:30,24670.95,24672.05,24664.25,24665.05,24665.05,,
2025-09-05,2025-09-05 10:56:33.531486+05:30,24670.95,24672.05,24664.25,24664.4,24664.4,,
2025-09-05,2025-09-05 10:56:34.033269+05:30,24670.95,24672.05,24663.75,24663.75,24663.75,,
2025-09-05,2025-09-05 10:56:34.531447+05:30,24670.95,24672.05,24663.75,24664.6,24664.6,,
2025-09-05,2025-09-05 10:56:35.031409+05:30,24670.95,24672.05,24663.75,24664.95,24664.95,,
2025-09-05,2025-09-05 10:56:35.531530+05:30,24670.95,24672.05,24663.75,24665.2,24665.2,,
2025-09-05,2025-09-05 10:56:36.031501+05:30,24670.95,24672.05,24663.75,24666.15,24666.15,,
2025-09-05,2025-09-05 10:56:36.531840+05:30,24670.95,24672.05,24663.75,24665.15,24665.15,,
2025-09-05,2025-09-05 10:56:37.034100+05:30,24670.95,24672.05,24663.75,24664.3,24664.3,,
2025-09-05,2025-09-05 10:56:37.531424+05:30,24670.95,24672.05,24663.75,24665.1,24665.1,,
2025-09-05,2025-09-05 10:56:38.031350+05:30,24670.95,24672.05,24663.75,24665.35,24665.35,,
2025-09-05,2025-09-05 10:56:38.531424+05:30,24670.95,24672.05,24663.75,24666.5,24666.5,,
2025-09-05,2025-09-05 10:56:39.031556+05:30,24670.95,24672.05,24663.75,24665.8,24665.8,,
2025-09-05,2025-09-05 10:56:39.531523+05:30,24670.95,24672.05,24663.75,24665.85,24665.85,,
2025-09-05,2025-09-05 10:56:40.031846+05:30,24670.95,24672.05,24663.75,24665.6,24665.6,,
2025-09-05,2025-09-05 10:56:40.281484+05:30,24670.95,24672.05,24663.75,24665.75,24665.75,,
2025-09-05,2025-09-05 10:56:41.033246+05:30,24670.95,24672.05,24663.75,24666.45,24666.45,,
2025-09-05,2025-09-05 10:56:41.531761+05:30,24670.95,24672.05,24663.75,24666.85,24666.85,,
2025-09-05,2025-09-05 10:56:42.031375+05:30,24670.95,24672.05,24663.75,24666.85,24666.85,,
2025-09-05,2025-09-05 10:56:42.531409+05:30,24670.95,24672.05,24663.75,24666.75,24666.75,,
2025-09-05,2025-09-05 10:56:43.031600+05:30,24670.95,24672.05,24663.75,24666.3,24666.3,,
2025-09-05,2025-09-05 10:56:43.281449+05:30,24670.95,24672.05,24663.75,24667.15,24667.15,,
2025-09-05,2025-09-05 10:56:44.531443+05:30,24670.95,24672.05,24663.75,24665.8,24665.8,,
2025-09-05,2025-09-05 10:56:45.031400+05:30,24670.95,24672.05,24663.75,24665.65,24665.65,,
2025-09-05,2025-09-05 10:56:45.281911+05:30,24670.95,24672.05,24663.75,24667.1,24667.1,,
2025-09-05,2025-09-05 10:56:46.031659+05:30,24670.95,24672.05,24663.75,24667.7,24667.7,,
2025-09-05,2025-09-05 10:56:46.531539+05:30,24670.95,24672.05,24663.75,24668.05,24668.05,,
2025-09-05,2025-09-05 10:56:47.031657+05:30,24670.95,24672.05,24663.75,24666.8,24666.8,,
2025-09-05,2025-09-05 10:56:47.281420+05:30,24670.95,24672.05,24663.75,24668.0,24668.0,,
2025-09-05,2025-09-05 10:56:48.032217+05:30,24670.95,24672.05,24663.75,24667.15,24667.15,,
2025-09-05,2025-09-05 10:56:48.531870+05:30,24670.95,24672.05,24663.75,24665.9,24665.9,,
2025-09-05,2025-09-05 10:56:48.781599+05:30,24670.95,24672.05,24663.75,24665.65,24665.65,,
2025-09-05,2025-09-05 10:56:49.532254+05:30,24670.95,24672.05,24663.75,24667.4,24667.4,,
2025-09-05,2025-09-05 10:56:50.031372+05:30,24670.95,24672.05,24663.75,24668.85,24668.85,,
2025-09-05,2025-09-05 10:56:50.281487+05:30,24670.95,24672.05,24663.75,24669.65,24669.65,,
2025-09-05,2025-09-05 10:56:51.031352+05:30,24670.95,24672.05,24663.75,24669.1,24669.1,,
2025-09-05,2025-09-05 10:56:51.531448+05:30,24670.95,24672.05,24663.75,24670.0,24670.0,,
2025-09-05,2025-09-05 10:56:52.032920+05:30,24670.95,24672.05,24663.75,24670.05,24670.05,,
2025-09-05,2025-09-05 10:56:52.531346+05:30,24670.95,24672.05,24663.75,24669.45,24669.45,,
2025-09-05,2025-09-05 10:56:53.031395+05:30,24670.95,24672.05,24663.75,24669.7,24669.7,,
2025-09-05,2025-09-05 10:56:53.531324+05:30,24670.95,24672.05,24663.75,24669.65,24669.65,,
2025-09-05,2025-09-05 10:56:54.031328+05:30,24670.95,24672.05,24663.75,24670.0,24670.0,,
2025-09-05,2025-09-05 10:56:54.532229+05:30,24670.95,24672.05,24663.75,24670.3,24670.3,,
2025-09-05,2025-09-05 10:56:55.031440+05:30,24670.95,24672.05,24663.75,24671.1,24671.1,,
2025-09-05,2025-09-05 10:56:55.281340+05:30,24670.95,24672.05,24663.75,24671.4,24671.4,,
2025-09-05,2025-09-05 10:56:56.032250+05:30,24670.95,24672.05,24663.75,24671.85,24671.85,,
2025-09-05,2025-09-05 10:56:56.283183+05:30,24670.95,24672.65,24663.75,24672.65,24672.65,,
2025-09-05,2025-09-05 10:56:57.032173+05:30,24670.95,24672.65,24663.75,24672.3,24672.3,,
2025-09-05,2025-09-05 10:56:57.531488+05:30,24670.95,24672.65,24663.75,24672.15,24672.15,,
2025-09-05,2025-09-05 10:56:58.031407+05:30,24670.95,24672.65,24663.75,24672.25,24672.25,,
2025-09-05,2025-09-05 10:56:58.531358+05:30,24670.95,24672.75,24663.75,24672.75,24672.75,,
2025-09-05,2025-09-05 10:56:59.031385+05:30,24670.95,24672.75,24663.75,24672.35,24672.35,,
2025-09-05,2025-09-05 10:56:59.531533+05:30,24670.95,24672.75,24663.75,24672.45,24672.45,,
2025-09-05,2025-09-05 10:57:00.031447+05:30,24672.85,24672.85,24672.85,24672.85,24672.85,,
2025-09-05,2025-09-05 10:57:00.531901+05:30,24672.85,24673.1,24672.85,24673.1,24673.1,,
2025-09-05,2025-09-05 10:57:01.031704+05:30,24672.85,24673.5,24672.85,24673.5,24673.5,,
2025-09-05,2025-09-05 10:57:01.531719+05:30,24672.85,24673.65,24672.85,24673.65,24673.65,,
2025-09-05,2025-09-05 10:57:02.031268+05:30,24672.85,24675.4,24672.85,24675.4,24675.4,,
2025-09-05,2025-09-05 10:57:02.531360+05:30,24672.85,24675.4,24672.85,24675.1,24675.1,,
2025-09-05,2025-09-05 10:57:03.031680+05:30,24672.85,24676.4,24672.85,24676.4,24676.4,,
2025-09-05,2025-09-05 10:57:03.281328+05:30,24672.85,24676.4,24672.85,24675.0,24675.0,,
2025-09-05,2025-09-05 10:57:04.031736+05:30,24672.85,24676.4,24672.85,24675.0,24675.0,,
2025-09-05,2025-09-05 10:57:04.281309+05:30,24672.85,24677.25,24672.85,24677.25,24677.25,,
2025-09-05,2025-09-05 10:57:05.033207+05:30,24672.85,24677.5,24672.85,24677.5,24677.5,,
2025-09-05,2025-09-05 10:57:05.532038+05:30,24672.85,24677.8,24672.85,24677.8,24677.8,,
2025-09-05,2025-09-05 10:57:06.032269+05:30,24672.85,24678.55,24672.85,24678.55,24678.55,,
2025-09-05,2025-09-05 10:57:06.281307+05:30,24672.85,24678.55,24672.85,24678.05,24678.05,,
2025-09-05,2025-09-05 10:57:07.031264+05:30,24672.85,24678.55,24672.85,24678.0,24678.0,,
2025-09-05,2025-09-05 10:57:07.281512+05:30,24672.85,24678.55,24672.85,24676.7,24676.7,,
2025-09-05,2025-09-05 10:57:08.031255+05:30,24672.85,24678.55,24672.85,24676.2,24676.2,,
2025-09-05,2025-09-05 10:57:08.282248+05:30,24672.85,24678.55,24672.85,24676.9,24676.9,,
2025-09-05,2025-09-05 10:57:09.031441+05:30,24672.85,24678.55,24672.85,24677.2,24677.2,,
2025-09-05,2025-09-05 10:57:09.531221+05:30,24672.85,24678.55,24672.85,24677.0,24677.0,,
2025-09-05,2025-09-05 10:57:10.031235+05:30,24672.85,24678.55,24672.85,24676.15,24676.15,,
2025-09-05,2025-09-05 10:57:10.281586+05:30,24672.85,24678.55,24672.85,24677.8,24677.8,,
2025-09-05,2025-09-05 10:57:11.031239+05:30,24672.85,24678.55,24672.85,24677.05,24677.05,,
2025-09-05,2025-09-05 10:57:11.533223+05:30,24672.85,24678.55,24672.85,24678.1,24678.1,,
2025-09-05,2025-09-05 10:57:12.031452+05:30,24672.85,24678.55,24672.85,24678.2,24678.2,,
2025-09-05,2025-09-05 10:57:12.281356+05:30,24672.85,24678.55,24672.85,24677.85,24677.85,,
2025-09-05,2025-09-05 10:57:13.031178+05:30,24672.85,24679.25,24672.85,24679.25,24679.25,,
2025-09-05,2025-09-05 10:57:13.531228+05:30,24672.85,24679.65,24672.85,24679.65,24679.65,,
2025-09-05,2025-09-05 10:57:14.031326+05:30,24672.85,24679.65,24672.85,24679.4,24679.4,,
2025-09-05,2025-09-05 10:57:14.531261+05:30,24672.85,24679.65,24672.85,24679.0,24679.0,,
2025-09-05,2025-09-05 10:57:15.031223+05:30,24672.85,24679.65,24672.85,24679.3,24679.3,,
2025-09-05,2025-09-05 10:57:15.531331+05:30,24672.85,24679.65,24672.85,24678.5,24678.5,,
2025-09-05,2025-09-05 10:57:16.031205+05:30,24672.85,24679.65,24672.85,24678.15,24678.15,,
2025-09-05,2025-09-05 10:57:16.531202+05:30,24672.85,24679.65,24672.85,24678.55,24678.55,,
2025-09-05,2025-09-05 10:57:17.031388+05:30,24672.85,24679.65,24672.85,24677.85,24677.85,,
2025-09-05,2025-09-05 10:57:17.531303+05:30,24672.85,24679.65,24672.85,24677.9,24677.9,,
2025-09-05,2025-09-05 10:57:18.031245+05:30,24672.85,24679.65,24672.85,24676.85,24676.85,,
2025-09-05,2025-09-05 10:57:18.531646+05:30,24672.85,24679.65,24672.85,24675.95,24675.95,,
2025-09-05,2025-09-05 10:57:19.031162+05:30,24672.85,24679.65,24672.85,24673.95,24673.95,,
2025-09-05,2025-09-05 10:57:19.531322+05:30,24672.85,24679.65,24672.85,24674.65,24674.65,,
2025-09-05,2025-09-05 10:57:20.031242+05:30,24672.85,24679.65,24672.85,24673.0,24673.0,,
2025-09-05,2025-09-05 10:57:20.281125+05:30,24672.85,24679.65,24672.85,24674.2,24674.2,,
2025-09-05,2025-09-05 10:57:21.031132+05:30,24672.85,24679.65,24672.85,24674.2,24674.2,,
2025-09-05,2025-09-05 10:57:21.531305+05:30,24672.85,24679.65,24672.85,24674.45,24674.45,,
2025-09-05,2025-09-05 10:57:22.031170+05:30,24672.85,24679.65,24672.85,24674.1,24674.1,,
2025-09-05,2025-09-05 10:57:22.283261+05:30,24672.85,24679.65,24672.85,24674.25,24674.25,,
2025-09-05,2025-09-05 10:57:23.033568+05:30,24672.85,24679.65,24672.85,24674.3,24674.3,,
2025-09-05,2025-09-05 10:57:23.531500+05:30,24672.85,24679.65,24672.85,24673.95,24673.95,,
2025-09-05,2025-09-05 10:57:24.032259+05:30,24672.85,24679.65,24672.85,24673.6,24673.6,,
2025-09-05,2025-09-05 10:57:24.281129+05:30,24672.85,24679.65,24672.85,24674.0,24674.0,,
2025-09-05,2025-09-05 10:57:25.031295+05:30,24672.85,24679.65,24672.85,24673.7,24673.7,,
2025-09-05,2025-09-05 10:57:25.281161+05:30,24672.85,24679.65,24672.85,24674.4,24674.4,,
2025-09-05,2025-09-05 10:57:26.031105+05:30,24672.85,24679.65,24672.85,24673.8,24673.8,,
2025-09-05,2025-09-05 10:57:26.281231+05:30,24672.85,24679.65,24672.75,24672.75,24672.75,,
2025-09-05,2025-09-05 10:57:27.031387+05:30,24672.85,24679.65,24672.5,24672.5,24672.5,,
2025-09-05,2025-09-05 10:57:27.531177+05:30,24672.85,24679.65,24672.3,24672.3,24672.3,,
2025-09-05,2025-09-05 10:57:28.031144+05:30,24672.85,24679.65,24672.1,24672.1,24672.1,,
2025-09-05,2025-09-05 10:57:28.531332+05:30,24672.85,24679.65,24671.75,24671.75,24671.75,,
2025-09-05,2025-09-05 10:57:29.031507+05:30,24672.85,24679.65,24671.25,24671.25,24671.25,,
2025-09-05,2025-09-05 10:57:29.281132+05:30,24672.85,24679.65,24671.25,24671.85,24671.85,,
2025-09-05,2025-09-05 10:57:30.031352+05:30,24672.85,24679.65,24671.25,24671.75,24671.75,,
2025-09-05,2025-09-05 10:57:30.531146+05:30,24672.85,24679.65,24671.25,24672.0,24672.0,,
2025-09-05,2025-09-05 10:57:31.031100+05:30,24672.85,24679.65,24671.25,24672.0,24672.0,,
2025-09-05,2025-09-05 10:57:31.531715+05:30,24672.85,24679.65,24671.25,24671.65,24671.65,,
2025-09-05,2025-09-05 10:57:32.031370+05:30,24672.85,24679.65,24671.25,24671.45,24671.45,,
2025-09-05,2025-09-05 10:57:32.531374+05:30,24672.85,24679.65,24671.25,24671.95,24671.95,,
2025-09-05,2025-09-05 10:57:33.031788+05:30,24672.85,24679.65,24671.25,24671.9,24671.9,,
2025-09-05,2025-09-05 10:57:33.282225+05:30,24672.85,24679.65,24671.25,24673.2,24673.2,,
2025-09-05,2025-09-05 10:57:34.031156+05:30,24672.85,24679.65,24671.25,24673.2,24673.2,,
2025-09-05,2025-09-05 10:57:34.281142+05:30,24672.85,24679.65,24671.25,24673.2,24673.2,,
2025-09-05,2025-09-05 10:57:35.031123+05:30,24672.85,24679.65,24671.25,24671.35,24671.35,,
2025-09-05,2025-09-05 10:57:35.531320+05:30,24672.85,24679.65,24671.25,24671.75,24671.75,,
2025-09-05,2025-09-05 10:57:36.032241+05:30,24672.85,24679.65,24671.25,24672.1,24672.1,,
2025-09-05,2025-09-05 10:57:36.531433+05:30,24672.85,24679.65,24671.25,24672.05,24672.05,,
2025-09-05,2025-09-05 10:57:37.031323+05:30,24672.85,24679.65,24670.7,24670.7,24670.7,,
2025-09-05,2025-09-05 10:57:37.281082+05:30,24672.85,24679.65,24670.7,24671.9,24671.9,,
2025-09-05,2025-09-05 10:57:38.031195+05:30,24672.85,24679.65,24670.55,24670.55,24670.55,,
2025-09-05,2025-09-05 10:57:38.531163+05:30,24672.85,24679.65,24670.35,24670.35,24670.35,,
2025-09-05,2025-09-05 10:57:39.039246+05:30,24672.85,24679.65,24670.35,24670.95,24670.95,,
2025-09-05,2025-09-05 10:57:39.531153+05:30,24672.85,24679.65,24669.7,24669.7,24669.7,,
2025-09-05,2025-09-05 10:57:40.031289+05:30,24672.85,24679.65,24669.7,24670.85,24670.85,,
2025-09-05,2025-09-05 10:57:40.531298+05:30,24672.85,24679.65,24669.7,24671.1,24671.1,,
2025-09-05,2025-09-05 10:57:41.031121+05:30,24672.85,24679.65,24669.7,24670.95,24670.95,,
2025-09-05,2025-09-05 10:57:41.281145+05:30,24672.85,24679.65,24669.7,24671.05,24671.05,,
2025-09-05,2025-09-05 10:57:42.031175+05:30,24672.85,24679.65,24669.7,24671.15,24671.15,,
2025-09-05,2025-09-05 10:57:43.031039+05:30,24672.85,24679.65,24669.7,24671.2,24671.2,,
