time,open,high,low,close,ha_open,ha_high,ha_low,ha_close,ha_color,candle_color
2025-09-05 10:03:00+05:30,84.25,84.9,79.85,81.25,87.29258180612203,87.29258180612203,79.85,82.5625,RED,RED
2025-09-05 10:04:00+05:30,81.25,82.3,77.0,77.55,84.92754090306101,84.92754090306101,77.0,79.525,RED,RED
2025-09-05 10:05:00+05:30,77.55,79.75,76.15,77.4,82.22627045153051,82.22627045153051,76.15,77.7125,RED,RED
2025-09-05 10:06:00+05:30,77.4,79.6,76.6,79.25,79.96938522576525,79.96938522576525,76.6,78.2125,RED,GREEN
2025-09-05 10:07:00+05:30,79.25,79.55,75.15,75.95,79.09094261288263,79.55,75.15,77.47500000000001,RED,RED
2025-09-05 10:08:00+05:30,75.95,77.8,73.0,73.35,78.28297130644131,78.28297130644131,73.0,75.025,RED,RED
2025-09-05 10:09:00+05:30,73.35,75.75,71.5,72.35,76.65398565322066,76.65398565322066,71.5,73.2375,RED,RED
2025-09-05 10:10:00+05:30,72.35,72.95,63.85,68.65,74.94574282661033,74.94574282661033,63.85,69.45,RED,RED
2025-09-05 10:11:00+05:30,68.65,68.65,60.1,62.9,72.19787141330517,72.19787141330517,60.1,65.075,RED,RED
2025-09-05 10:12:00+05:30,62.9,62.95,58.0,58.0,68.63643570665258,68.63643570665258,58.0,60.4625,RED,RED
2025-09-05 10:13:00+05:30,58.0,63.0,57.0,57.85,64.54946785332629,64.54946785332629,57.0,58.9625,RED,RED
2025-09-05 10:14:00+05:30,57.85,60.35,57.0,57.2,61.75598392666315,61.75598392666315,57.0,58.099999999999994,RED,RED
2025-09-05 10:15:00+05:30,57.2,57.35,51.5,53.15,59.92799196333157,59.92799196333157,51.5,54.800000000000004,RED,RED
2025-09-05 10:16:00+05:30,53.15,57.85,52.35,54.0,57.36399598166579,57.85,52.35,54.3375,RED,GREEN
2025-09-05 10:17:00+05:30,54.0,54.0,49.8,50.5,55.85074799083289,55.85074799083289,49.8,52.075,RED,RED
2025-09-05 10:18:00+05:30,50.5,53.3,47.4,48.8,53.962873995416444,53.962873995416444,47.4,50.0,RED,RED
2025-09-05 10:19:00+05:30,48.8,49.95,45.7,47.3,51.98143699770822,51.98143699770822,45.7,47.9375,RED,RED
2025-09-05 10:20:00+05:30,47.3,48.65,45.65,46.35,49.95946849885411,49.95946849885411,45.65,46.9875,RED,RED
2025-09-05 10:21:00+05:30,46.35,49.9,44.25,44.55,48.47348424942705,49.9,44.25,46.2625,RED,RED
2025-09-05 10:22:00+05:30,44.55,48.2,42.4,48.2,47.367992124713524,48.2,42.4,45.837500000000006,RED,GREEN
2025-09-05 10:23:00+05:30,48.35,52.0,48.35,50.55,46.602746062356765,52.0,46.602746062356765,49.8125,GREEN,GREEN
2025-09-05 10:24:00+05:30,50.7,53.25,49.7,52.0,48.207623031178386,53.25,48.207623031178386,51.4125,GREEN,GREEN
2025-09-05 10:25:00+05:30,51.9,53.35,50.85,51.65,49.8100615155892,53.35,49.8100615155892,51.9375,GREEN,RED
2025-09-05 10:26:00+05:30,51.8,58.85,50.9,57.45,50.8737807577946,58.85,50.8737807577946,54.75,GREEN,GREEN
2025-09-05 10:27:00+05:30,57.8,59.25,55.3,58.65,52.8118903788973,59.25,52.8118903788973,57.75,GREEN,GREEN
2025-09-05 10:28:00+05:30,58.95,70.0,57.9,68.85,55.28094518944865,70.0,55.28094518944865,63.925,GREEN,GREEN
2025-09-05 10:29:00+05:30,68.85,71.45,63.05,63.05,59.60297259472432,71.45,59.60297259472432,66.60000000000001,GREEN,RED
2025-09-05 10:30:00+05:30,63.05,67.85,63.05,65.75,63.101486297362165,67.85,63.05,64.925,GREEN,GREEN
2025-09-05 10:31:00+05:30,65.0,65.3,58.25,60.5,64.01324314868108,65.3,58.25,62.2625,RED,RED
2025-09-05 10:32:00+05:30,60.5,60.6,55.25,55.25,63.137871574340544,63.137871574340544,55.25,57.9,RED,RED
2025-09-05 10:33:00+05:30,55.0,58.1,54.25,54.95,60.51893578717027,60.51893578717027,54.25,55.575,RED,RED
2025-09-05 10:34:00+05:30,54.95,56.3,53.75,55.1,58.04696789358513,58.04696789358513,53.75,55.025,RED,GREEN
2025-09-05 10:35:00+05:30,55.1,56.6,52.5,56.6,56.53598394679257,56.6,52.5,55.199999999999996,RED,GREEN
2025-09-05 10:36:00+05:30,56.6,59.05,54.8,55.7,55.867991973396286,59.05,54.8,56.537499999999994,GREEN,RED
2025-09-05 10:37:00+05:30,55.7,58.4,53.85,55.45,56.20274598669814,58.4,53.85,55.849999999999994,RED,RED
2025-09-05 10:38:00+05:30,55.45,56.25,52.7,53.9,56.02637299334907,56.25,52.7,54.575,RED,RED
2025-09-05 10:39:00+05:30,53.9,60.6,53.7,59.4,55.30068649667454,60.6,53.7,56.9,GREEN,GREEN
2025-09-05 10:40:00+05:30,59.4,59.9,56.1,56.1,56.10034324833727,59.9,56.1,57.875,GREEN,RED
2025-09-05 10:41:00+05:30,56.1,58.75,53.45,58.75,56.987671624168634,58.75,53.45,56.7625,RED,GREEN
2025-09-05 10:42:00+05:30,58.6,59.0,55.0,55.75,56.87508581208432,59.0,55.0,57.0875,GREEN,RED
2025-09-05 10:43:00+05:30,55.9,59.1,55.25,57.9,56.98129290604216,59.1,55.25,57.0375,GREEN,GREEN
2025-09-05 10:44:00+05:30,57.9,59.3,55.6,57.35,57.00939645302108,59.3,55.6,57.537499999999994,GREEN,RED
2025-09-05 10:45:00+05:30,57.35,57.7,55.8,55.95,57.27344822651054,57.7,55.8,56.7,RED,RED
2025-09-05 10:46:00+05:30,55.95,59.4,54.5,59.35,56.98672411325527,59.4,54.5,57.3,GREEN,GREEN
2025-09-05 10:47:00+05:30,59.35,61.85,58.6,61.35,57.14336205662764,61.85,57.14336205662764,60.2875,GREEN,GREEN
2025-09-05 10:48:00+05:30,61.35,63.35,58.2,58.2,58.715431028313816,63.35,58.2,60.275000000000006,GREEN,RED
2025-09-05 10:49:00+05:30,58.2,58.55,55.6,55.9,59.49521551415691,59.49521551415691,55.6,57.0625,RED,RED
2025-09-05 10:50:00+05:30,55.9,57.8,55.2,55.3,58.278857757078455,58.278857757078455,55.2,56.05,RED,RED
2025-09-05 10:51:00+05:30,55.3,56.35,51.85,52.65,57.164428878539226,57.164428878539226,51.85,54.0375,RED,RED
2025-09-05 10:52:00+05:30,52.75,53.1,50.85,51.95,55.60096443926962,55.60096443926962,50.85,52.162499999999994,RED,RED
2025-09-05 10:53:00+05:30,51.8,52.15,50.55,50.85,53.881732219634806,53.881732219634806,50.55,51.3375,RED,RED
2025-09-05 10:54:00+05:30,50.9,50.9,49.0,49.2,52.6096161098174,52.6096161098174,49.0,50.0,RED,RED
2025-09-05 10:55:00+05:30,49.2,51.7,48.75,50.15,51.304808054908705,51.7,48.75,49.95,RED,GREEN
2025-09-05 10:56:00+05:30,50.15,50.6,48.9,50.55,50.627404027454354,50.627404027454354,48.9,50.05,RED,GREEN
2025-09-05 10:57:00+05:30,50.55,52.0,50.05,52.0,50.33870201372717,52.0,50.05,51.15,GREEN,GREEN
2025-09-05 10:58:00+05:30,52.0,52.4,50.3,51.6,50.74435100686358,52.4,50.3,51.574999999999996,GREEN,RED
2025-09-05 10:59:00+05:30,51.6,52.75,51.35,51.95,51.159675503431785,52.75,51.159675503431785,51.912499999999994,GREEN,GREEN
2025-09-05 11:00:00+05:30,51.95,52.8,51.4,52.1,51.53608775171589,52.8,51.4,52.0625,GREEN,GREEN
2025-09-05 11:01:00+05:30,52.1,53.15,51.25,52.9,51.79929387585794,53.15,51.25,52.35,GREEN,GREEN
2025-09-05 11:02:00+05:30,52.9,53.5,51.3,51.4,52.074646937928975,53.5,51.3,52.275,GREEN,RED
2025-09-05 11:03:00+05:30,51.4,51.7,49.2,49.95,52.17482346896449,52.17482346896449,49.2,50.5625,RED,RED
2025-09-05 11:04:00+05:30,49.95,56.95,49.95,56.95,51.368661734482245,56.95,49.95,53.45,GREEN,GREEN
2025-09-05 11:05:00+05:30,56.95,58.5,54.35,54.65,52.409330867241124,58.5,52.409330867241124,56.112500000000004,GREEN,RED
2025-09-05 11:06:00+05:30,54.65,57.55,54.4,55.8,54.26091543362057,57.55,54.26091543362057,55.599999999999994,GREEN,GREEN
2025-09-05 11:07:00+05:30,55.8,57.3,54.65,55.25,54.93045771681028,57.3,54.65,55.75,GREEN,RED
2025-09-05 11:08:00+05:30,55.25,55.5,52.45,54.55,55.34022885840514,55.5,52.45,54.4375,RED,RED
2025-09-05 11:09:00+05:30,54.55,54.85,50.8,51.25,54.88886442920257,54.88886442920257,50.8,52.8625,RED,RED
2025-09-05 11:10:00+05:30,51.25,53.1,50.35,52.25,53.875682214601284,53.875682214601284,50.35,51.7375,RED,GREEN
2025-09-05 11:11:00+05:30,52.25,53.5,51.75,53.4,52.80659110730064,53.5,51.75,52.725,RED,GREEN
2025-09-05 11:12:00+05:30,53.4,58.35,53.4,56.8,52.76579555365032,58.35,52.76579555365032,55.4875,GREEN,GREEN
2025-09-05 11:13:00+05:30,56.8,57.7,55.25,56.05,54.12664777682516,57.7,54.12664777682516,56.45,GREEN,RED
2025-09-05 11:14:00+05:30,56.05,56.1,53.35,53.6,55.28832388841258,56.1,53.35,54.775,RED,RED
2025-09-05 11:15:00+05:30,53.6,54.35,50.8,51.65,55.03166194420629,55.03166194420629,50.8,52.6,RED,RED
2025-09-05 11:16:00+05:30,51.65,53.7,50.55,50.7,53.81583097210314,53.81583097210314,50.55,51.64999999999999,RED,RED
2025-09-05 11:17:00+05:30,50.65,50.85,49.1,50.2,52.73291548605157,52.73291548605157,49.1,50.2,RED,RED
2025-09-05 11:18:00+05:30,50.2,51.05,48.85,51.05,51.466457743025785,51.466457743025785,48.85,50.287499999999994,RED,GREEN
2025-09-05 11:19:00+05:30,51.05,52.3,49.95,52.3,50.87697887151289,52.3,49.95,51.400000000000006,GREEN,GREEN
2025-09-05 11:20:00+05:30,52.25,55.7,51.85,55.05,51.13848943575645,55.7,51.13848943575645,53.712500000000006,GREEN,GREEN
2025-09-05 11:21:00+05:30,54.65,56.0,53.85,54.45,52.42549471787822,56.0,52.42549471787822,54.7375,GREEN,RED
2025-09-05 11:22:00+05:30,54.65,55.55,53.95,54.1,53.58149735893911,55.55,53.58149735893911,54.56249999999999,GREEN,RED
2025-09-05 11:23:00+05:30,53.8,53.8,51.05,51.25,54.07199867946955,54.07199867946955,51.05,52.474999999999994,RED,RED
2025-09-05 11:24:00+05:30,51.25,51.55,49.6,50.5,53.27349933973477,53.27349933973477,49.6,50.725,RED,RED
2025-09-05 11:25:00+05:30,50.8,51.5,49.8,50.8,51.99924966986738,51.99924966986738,49.8,50.724999999999994,RED,GREEN
2025-09-05 11:26:00+05:30,50.8,54.05,50.8,52.9,51.36212483493369,54.05,50.8,52.137499999999996,GREEN,GREEN
2025-09-05 11:27:00+05:30,52.9,54.05,52.1,53.4,51.74981241746684,54.05,51.74981241746684,53.1125,GREEN,GREEN
2025-09-05 11:28:00+05:30,53.4,55.0,52.15,53.5,52.43115620873342,55.0,52.15,53.5125,GREEN,GREEN
2025-09-05 11:29:00+05:30,53.5,55.3,53.35,55.0,52.97182810436671,55.3,52.97182810436671,54.2875,GREEN,GREEN
2025-09-05 11:30:00+05:30,55.0,59.2,54.55,55.7,53.62966405218336,59.2,53.62966405218336,56.1125,GREEN,GREEN
2025-09-05 11:31:00+05:30,55.7,58.8,55.0,56.75,54.87108202609168,58.8,54.87108202609168,56.5625,GREEN,GREEN
2025-09-05 11:32:00+05:30,56.75,60.15,56.35,58.25,55.716791013045835,60.15,55.716791013045835,57.875,GREEN,GREEN
2025-09-05 11:33:00+05:30,58.1,59.5,56.4,57.0,56.79589550652292,59.5,56.4,57.75,GREEN,RED
2025-09-05 11:34:00+05:30,57.0,57.1,53.5,53.5,57.27294775326146,57.27294775326146,53.5,55.275,RED,RED
2025-09-05 11:35:00+05:30,53.5,54.45,52.85,53.6,56.273973876630734,56.273973876630734,52.85,53.6,RED,GREEN
2025-09-05 11:36:00+05:30,53.6,57.7,52.2,57.5,54.93698693831537,57.7,52.2,55.25,GREEN,GREEN
2025-09-05 11:37:00+05:30,57.5,57.95,56.1,56.55,55.093493469157686,57.95,55.093493469157686,57.025000000000006,GREEN,RED
2025-09-05 11:38:00+05:30,56.55,56.9,55.4,55.55,56.05924673457885,56.9,55.4,56.099999999999994,GREEN,RED
2025-09-05 11:39:00+05:30,55.55,56.1,53.15,53.5,56.07962336728942,56.1,53.15,54.575,RED,RED
2025-09-05 11:40:00+05:30,53.5,54.25,52.65,53.9,55.32731168364471,55.32731168364471,52.65,53.575,RED,GREEN
2025-09-05 11:41:00+05:30,53.85,54.85,50.75,51.1,54.451155841822356,54.85,50.75,52.637499999999996,RED,RED
2025-09-05 11:42:00+05:30,51.1,51.35,48.3,48.5,53.54432792091117,53.54432792091117,48.3,49.8125,RED,RED
2025-09-05 11:43:00+05:30,48.5,49.65,47.2,47.25,51.678413960455586,51.678413960455586,47.2,48.150000000000006,RED,RED
2025-09-05 11:44:00+05:30,47.25,48.9,47.0,47.75,49.914206980227796,49.914206980227796,47.0,47.725,RED,GREEN
2025-09-05 11:45:00+05:30,47.75,48.35,47.0,48.05,48.8196034901139,48.8196034901139,47.0,47.787499999999994,RED,GREEN
2025-09-05 11:46:00+05:30,48.05,48.1,45.8,45.9,48.30355174505695,48.30355174505695,45.8,46.9625,RED,RED
2025-09-05 11:47:00+05:30,45.9,48.25,45.45,47.9,47.63302587252848,48.25,45.45,46.87500000000001,RED,GREEN
2025-09-05 11:48:00+05:30,47.85,47.85,44.5,46.15,47.254012936264246,47.85,44.5,46.5875,RED,RED
2025-09-05 11:49:00+05:30,46.15,46.25,45.15,45.75,46.920756468132126,46.920756468132126,45.15,45.825,RED,RED
2025-09-05 11:50:00+05:30,45.65,47.25,45.3,47.2,46.372878234066064,47.25,45.3,46.349999999999994,RED,GREEN
2025-09-05 11:51:00+05:30,47.15,48.0,45.25,45.35,46.36143911703303,48.0,45.25,46.4375,GREEN,RED
2025-09-05 11:52:00+05:30,45.2,46.7,45.2,46.2,46.399469558516515,46.7,45.2,45.825,RED,GREEN
2025-09-05 11:53:00+05:30,46.1,46.7,45.4,45.5,46.11223477925826,46.7,45.4,45.925000000000004,RED,RED
2025-09-05 11:54:00+05:30,45.7,46.3,44.9,45.75,46.01861738962913,46.3,44.9,45.6625,RED,GREEN
2025-09-05 11:55:00+05:30,45.75,46.65,45.05,45.7,45.84055869481456,46.65,45.05,45.787499999999994,RED,RED
2025-09-05 11:56:00+05:30,45.6,46.45,44.65,45.1,45.81402934740728,46.45,44.65,45.45,RED,RED
2025-09-05 11:57:00+05:30,45.1,45.65,43.65,44.1,45.63201467370364,45.65,43.65,44.625,RED,RED
2025-09-05 11:58:00+05:30,44.1,45.0,43.35,45.0,45.12850733685182,45.12850733685182,43.35,44.3625,RED,GREEN
2025-09-05 11:59:00+05:30,45.0,46.15,44.3,45.6,44.74550366842591,46.15,44.3,45.262499999999996,GREEN,GREEN
2025-09-05 12:00:00+05:30,45.6,46.0,43.1,43.15,45.00400183421296,46.0,43.1,44.4625,RED,RED
2025-09-05 12:01:00+05:30,43.15,44.15,42.25,42.7,44.733250917106474,44.733250917106474,42.25,43.0625,RED,RED
2025-09-05 12:02:00+05:30,42.7,43.9,41.1,42.5,43.89787545855324,43.9,41.1,42.55,RED,RED
2025-09-05 12:03:00+05:30,42.5,44.0,42.2,43.9,43.223937729276614,44.0,42.2,43.15,RED,GREEN
2025-09-05 12:04:00+05:30,44.0,44.85,43.3,43.3,43.1869688646383,44.85,43.1869688646383,43.8625,GREEN,RED
2025-09-05 12:05:00+05:30,43.3,45.3,43.2,44.75,43.52473443231915,45.3,43.2,44.1375,GREEN,GREEN
2025-09-05 12:06:00+05:30,44.75,45.35,44.15,44.45,43.831117216159576,45.35,43.831117216159576,44.675,GREEN,RED
2025-09-05 12:07:00+05:30,44.45,45.25,43.1,44.15,44.25305860807978,45.25,43.1,44.237500000000004,RED,RED
2025-09-05 12:08:00+05:30,44.15,45.6,43.95,44.95,44.2452793040399,45.6,43.95,44.662499999999994,GREEN,GREEN
2025-09-05 12:09:00+05:30,44.95,47.4,44.95,46.7,44.453889652019946,47.4,44.453889652019946,46.0,GREEN,GREEN
2025-09-05 12:10:00+05:30,46.8,46.8,44.8,45.45,45.22694482600997,46.8,44.8,45.96249999999999,GREEN,RED
2025-09-05 12:11:00+05:30,45.45,46.55,45.4,45.65,45.59472241300498,46.55,45.4,45.7625,GREEN,GREEN
2025-09-05 12:12:00+05:30,45.65,45.7,44.15,44.85,45.678611206502495,45.7,44.15,45.0875,RED,RED
2025-09-05 12:13:00+05:30,44.85,45.15,43.2,43.2,45.38305560325125,45.38305560325125,43.2,44.099999999999994,RED,RED
2025-09-05 12:14:00+05:30,43.2,43.2,40.25,40.55,44.74152780162562,44.74152780162562,40.25,41.8,RED,RED
2025-09-05 12:15:00+05:30,40.55,42.2,39.5,41.8,43.27076390081281,43.27076390081281,39.5,41.0125,RED,GREEN
2025-09-05 12:16:00+05:30,41.8,43.05,41.05,41.6,42.141631950406406,43.05,41.05,41.875,RED,RED
2025-09-05 12:17:00+05:30,41.75,41.85,38.8,40.05,42.0083159752032,42.0083159752032,38.8,40.6125,RED,RED
2025-09-05 12:18:00+05:30,40.15,40.95,39.5,39.5,41.3104079876016,41.3104079876016,39.5,40.025,RED,RED
2025-09-05 12:19:00+05:30,39.4,40.35,39.25,39.55,40.6677039938008,40.6677039938008,39.25,39.6375,RED,GREEN
2025-09-05 12:20:00+05:30,39.55,41.3,39.5,41.2,40.1526019969004,41.3,39.5,40.3875,GREEN,GREEN
2025-09-05 12:21:00+05:30,41.3,43.7,40.95,43.0,40.2700509984502,43.7,40.2700509984502,42.2375,GREEN,GREEN
2025-09-05 12:22:00+05:30,42.95,44.15,42.45,44.05,41.2537754992251,44.15,41.2537754992251,43.400000000000006,GREEN,GREEN
2025-09-05 12:23:00+05:30,43.9,43.95,42.25,42.4,42.32688774961255,43.95,42.25,43.125,GREEN,RED
2025-09-05 12:24:00+05:30,42.4,42.8,41.6,42.0,42.725943874806276,42.8,41.6,42.199999999999996,RED,RED
2025-09-05 12:25:00+05:30,42.0,42.55,41.65,41.8,42.46297193740314,42.55,41.65,42.0,RED,RED
2025-09-05 12:26:00+05:30,41.8,42.35,41.3,41.45,42.23148596870157,42.35,41.3,41.725,RED,RED
2025-09-05 12:27:00+05:30,41.45,42.25,40.6,40.7,41.978242984350786,42.25,40.6,41.25,RED,RED
2025-09-05 12:28:00+05:30,40.7,42.6,40.5,42.3,41.61412149217539,42.6,40.5,41.525000000000006,RED,GREEN
2025-09-05 12:29:00+05:30,42.3,42.6,41.15,41.85,41.5695607460877,42.6,41.15,41.975,GREEN,RED
2025-09-05 12:30:00+05:30,41.85,44.25,41.7,43.9,41.772280373043856,44.25,41.7,42.925,GREEN,GREEN
2025-09-05 12:31:00+05:30,44.0,44.35,40.85,41.15,42.348640186521926,44.35,40.85,42.5875,GREEN,RED
2025-09-05 12:32:00+05:30,41.15,41.2,39.2,39.3,42.46807009326096,42.46807009326096,39.2,40.2125,RED,RED
2025-09-05 12:33:00+05:30,39.3,39.95,37.8,38.4,41.340285046630484,41.340285046630484,37.8,38.8625,RED,RED
2025-09-05 12:34:00+05:30,38.4,38.4,35.1,35.2,40.10139252331524,40.10139252331524,35.1,36.775000000000006,RED,RED
2025-09-05 12:35:00+05:30,35.2,35.55,34.0,34.2,38.43819626165762,38.43819626165762,34.0,34.7375,RED,RED
2025-09-05 12:36:00+05:30,34.2,35.4,33.55,35.05,36.58784813082881,36.58784813082881,33.55,34.55,RED,GREEN
2025-09-05 12:37:00+05:30,35.05,35.9,34.4,35.6,35.56892406541441,35.9,34.4,35.2375,RED,GREEN
2025-09-05 12:38:00+05:30,35.6,36.9,34.9,35.2,35.4032120327072,36.9,34.9,35.650000000000006,GREEN,RED
2025-09-05 12:39:00+05:30,35.2,37.5,35.2,37.4,35.526606016353604,37.5,35.2,36.325,GREEN,GREEN
2025-09-05 12:40:00+05:30,37.35,38.65,37.0,37.75,35.9258030081768,38.65,35.9258030081768,37.6875,GREEN,GREEN
2025-09-05 12:41:00+05:30,37.75,38.0,36.25,36.35,36.8066515040884,38.0,36.25,37.0875,GREEN,RED
2025-09-05 12:42:00+05:30,36.35,36.85,35.7,36.65,36.9470757520442,36.9470757520442,35.7,36.3875,RED,GREEN
2025-09-05 12:43:00+05:30,36.6,37.45,35.5,35.8,36.6672878760221,37.45,35.5,36.337500000000006,RED,RED
2025-09-05 12:44:00+05:30,35.85,36.8,35.8,36.4,36.50239393801105,36.8,35.8,36.2125,RED,GREEN
2025-09-05 12:45:00+05:30,36.4,36.65,35.05,35.1,36.35744696900552,36.65,35.05,35.8,RED,RED
2025-09-05 12:46:00+05:30,35.15,35.95,34.05,35.75,36.07872348450276,36.07872348450276,34.05,35.224999999999994,RED,GREEN
2025-09-05 12:47:00+05:30,35.6,35.9,34.6,35.55,35.65186174225138,35.9,34.6,35.412499999999994,RED,RED
2025-09-05 12:48:00+05:30,35.55,35.95,35.1,35.55,35.53218087112569,35.95,35.1,35.537499999999994,GREEN,GREEN
2025-09-05 12:49:00+05:30,35.55,36.1,34.6,34.85,35.53484043556284,36.1,34.6,35.275,RED,RED
2025-09-05 12:50:00+05:30,34.95,35.45,34.5,34.8,35.404920217781424,35.45,34.5,34.925,RED,RED
2025-09-05 12:51:00+05:30,34.8,35.55,34.25,35.3,35.16496010889071,35.55,34.25,34.974999999999994,RED,GREEN
