ha_time,ha_color,ha_open,ha_high,ha_low,ha_close,underlying_open,underlying_high,underlying_low,underlying_close,cal1,form1,form2,named_levels,used_formula,triggered,reached_named_levels,reached_named_values,note,chosen_trigger_level,chosen_trigger_value,strike,side,symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_per_contract,pnl_per_lot
2025-09-05 11:04:00+05:30,GREEN,24682.19322082488,24697.6,24677.3,24687.5875,24682.19322082488,24697.6,24677.3,24687.5875,5.394279175121483,16.953448836096086,,"{'entryA': 24682.19322082488, 'entryB': 24680.646551163903}",form1,True,"entryA,entryB","24682.193,24680.647",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24682.19322082488,24700.0,CE,,,,,,,,
2025-09-05 11:04:00+05:30,GREEN,24682.19322082488,24697.6,24677.3,24687.5875,24682.19322082488,24697.6,24677.3,24687.5875,5.394279175121483,16.953448836096086,,"{'entryA': 24682.19322082488, 'entryB': 24680.646551163903}",form1,True,"entryA,entryB","24682.193,24680.647",,entryA,24682.19322082488,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:05:00+05:30,54.65,2025-09-05 11:09:00+05:30,51.25,STOP,-1.0,-50.0
2025-09-05 11:04:00+05:30,GREEN,24682.19322082488,24697.6,24677.3,24687.5875,24682.19322082488,24697.6,24677.3,24687.5875,5.394279175121483,16.953448836096086,,"{'entryA': 24682.19322082488, 'entryB': 24680.646551163903}",form1,True,"entryA,entryB","24682.193,24680.647",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24682.19322082488,24900.0,CE,,,,,,,,
2025-09-05 11:05:00+05:30,GREEN,24684.89036041244,24698.55,24684.89036041244,24694.6,24684.89036041244,24698.55,24684.89036041244,24694.6,9.70963958755965,30.51601013233033,,"{'entryA': 24684.89036041244, 'entryB': 24668.03398986767}",form1,True,entryA,24684.890,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24684.89036041244,24500.0,CE,,,,,,,,
2025-09-05 11:05:00+05:30,GREEN,24684.89036041244,24698.55,24684.89036041244,24694.6,24684.89036041244,24698.55,24684.89036041244,24694.6,9.70963958755965,30.51601013233033,,"{'entryA': 24684.89036041244, 'entryB': 24668.03398986767}",form1,True,entryA,24684.890,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24684.89036041244,24600.0,CE,,,,,,,,
2025-09-05 11:05:00+05:30,GREEN,24684.89036041244,24698.55,24684.89036041244,24694.6,24684.89036041244,24698.55,24684.89036041244,24694.6,9.70963958755965,30.51601013233033,,"{'entryA': 24684.89036041244, 'entryB': 24668.03398986767}",form1,True,entryA,24684.890,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24684.89036041244,24700.0,CE,,,,,,,,
2025-09-05 11:05:00+05:30,GREEN,24684.89036041244,24698.55,24684.89036041244,24694.6,24684.89036041244,24698.55,24684.89036041244,24694.6,9.70963958755965,30.51601013233033,,"{'entryA': 24684.89036041244, 'entryB': 24668.03398986767}",form1,True,entryA,24684.890,,entryA,24684.89036041244,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:06:00+05:30,55.8,2025-09-05 11:08:00+05:30,54.55,STOP,-1.0,-50.0
2025-09-05 11:05:00+05:30,GREEN,24684.89036041244,24698.55,24684.89036041244,24694.6,24684.89036041244,24698.55,24684.89036041244,24694.6,9.70963958755965,30.51601013233033,,"{'entryA': 24684.89036041244, 'entryB': 24668.03398986767}",form1,True,entryA,24684.890,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24684.89036041244,24900.0,CE,,,,,,,,
2025-09-05 11:06:00+05:30,GREEN,24689.74518020622,24692.35,24688.75,24690.7375,24689.74518020622,24692.35,24688.75,24690.7375,0.9923197937787336,3.11871935187602,,"{'entryA': 24689.74518020622, 'entryB': 24689.231280648124}",form1,True,"entryA,entryB","24689.745,24689.231",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24689.74518020622,24500.0,CE,,,,,,,,
2025-09-05 11:06:00+05:30,GREEN,24689.74518020622,24692.35,24688.75,24690.7375,24689.74518020622,24692.35,24688.75,24690.7375,0.9923197937787336,3.11871935187602,,"{'entryA': 24689.74518020622, 'entryB': 24689.231280648124}",form1,True,"entryA,entryB","24689.745,24689.231",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24689.74518020622,24600.0,CE,,,,,,,,
2025-09-05 11:06:00+05:30,GREEN,24689.74518020622,24692.35,24688.75,24690.7375,24689.74518020622,24692.35,24688.75,24690.7375,0.9923197937787336,3.11871935187602,,"{'entryA': 24689.74518020622, 'entryB': 24689.231280648124}",form1,True,"entryA,entryB","24689.745,24689.231",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24689.74518020622,24700.0,CE,,,,,,,,
2025-09-05 11:06:00+05:30,GREEN,24689.74518020622,24692.35,24688.75,24690.7375,24689.74518020622,24692.35,24688.75,24690.7375,0.9923197937787336,3.11871935187602,,"{'entryA': 24689.74518020622, 'entryB': 24689.231280648124}",form1,True,"entryA,entryB","24689.745,24689.231",,entryA,24689.74518020622,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:07:00+05:30,55.25,2025-09-05 11:09:00+05:30,51.25,STOP,-1.0,-50.0
2025-09-05 11:06:00+05:30,GREEN,24689.74518020622,24692.35,24688.75,24690.7375,24689.74518020622,24692.35,24688.75,24690.7375,0.9923197937787336,3.11871935187602,,"{'entryA': 24689.74518020622, 'entryB': 24689.231280648124}",form1,True,"entryA,entryB","24689.745,24689.231",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24689.74518020622,24900.0,CE,,,,,,,,
2025-09-05 11:07:00+05:30,GREEN,24690.241340103108,24694.0,24690.1,24691.6,24690.241340103108,24694.0,24690.1,24691.6,1.3586598968904582,4.270073961655726,,"{'entryA': 24690.241340103108, 'entryB': 24689.729926038344}",form1,True,entryA,24690.241,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.241340103108,24500.0,CE,,,,,,,,
2025-09-05 11:07:00+05:30,GREEN,24690.241340103108,24694.0,24690.1,24691.6,24690.241340103108,24694.0,24690.1,24691.6,1.3586598968904582,4.270073961655726,,"{'entryA': 24690.241340103108, 'entryB': 24689.729926038344}",form1,True,entryA,24690.241,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.241340103108,24600.0,CE,,,,,,,,
2025-09-05 11:07:00+05:30,GREEN,24690.241340103108,24694.0,24690.1,24691.6,24690.241340103108,24694.0,24690.1,24691.6,1.3586598968904582,4.270073961655726,,"{'entryA': 24690.241340103108, 'entryB': 24689.729926038344}",form1,True,entryA,24690.241,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.241340103108,24700.0,CE,,,,,,,,
2025-09-05 11:07:00+05:30,GREEN,24690.241340103108,24694.0,24690.1,24691.6,24690.241340103108,24694.0,24690.1,24691.6,1.3586598968904582,4.270073961655726,,"{'entryA': 24690.241340103108, 'entryB': 24689.729926038344}",form1,True,entryA,24690.241,,entryA,24690.241340103108,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:08:00+05:30,54.55,2025-09-05 11:09:00+05:30,51.25,STOP,-1.0,-50.0
2025-09-05 11:07:00+05:30,GREEN,24690.241340103108,24694.0,24690.1,24691.6,24690.241340103108,24694.0,24690.1,24691.6,1.3586598968904582,4.270073961655726,,"{'entryA': 24690.241340103108, 'entryB': 24689.729926038344}",form1,True,entryA,24690.241,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.241340103108,24900.0,CE,,,,,,,,
2025-09-05 11:08:00+05:30,RED,24690.920670051557,24690.95,24681.55,24687.725,24690.920670051557,24690.95,24681.55,24687.725,-3.195670051558409,-10.043534447754999,,"{'entryA': 24690.920670051557, 'entryB': 24700.993534447756}",form1,True,entryA,24690.921,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:09:00+05:30,RED,24689.322835025778,24689.322835025778,24680.6,24684.6,24689.322835025778,24689.322835025778,24680.6,24684.6,-4.722835025779204,-14.843195795306071,,"{'entryA': 24689.322835025778, 'entryB': 24704.166030821085}",form1,True,entryA,24689.323,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:10:00+05:30,RED,24686.961417512888,24686.961417512888,24677.25,24681.125,24686.961417512888,24686.961417512888,24677.25,24681.125,-5.836417512888147,-18.34302646907703,,"{'entryA': 24686.961417512888, 'entryB': 24705.304443981964}",form1,True,entryA,24686.961,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:11:00+05:30,RED,24684.043208756444,24685.85,24681.55,24683.7625,24684.043208756444,24685.85,24681.55,24683.7625,-0.2807087564433459,-0.8822275202505158,,"{'entryA': 24684.043208756444, 'entryB': 24686.73222752025}",form1,True,entryA,24684.043,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:12:00+05:30,GREEN,24683.90285437822,24697.55,24683.90285437822,24690.725,24683.90285437822,24697.55,24683.90285437822,24690.725,6.822145621779782,21.441029097022174,,"{'entryA': 24683.90285437822, 'entryB': 24676.108970902977}",form1,True,entryA,24683.903,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24683.90285437822,24500.0,CE,,,,,,,,
2025-09-05 11:12:00+05:30,GREEN,24683.90285437822,24697.55,24683.90285437822,24690.725,24683.90285437822,24697.55,24683.90285437822,24690.725,6.822145621779782,21.441029097022174,,"{'entryA': 24683.90285437822, 'entryB': 24676.108970902977}",form1,True,entryA,24683.903,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24683.90285437822,24600.0,CE,,,,,,,,
2025-09-05 11:12:00+05:30,GREEN,24683.90285437822,24697.55,24683.90285437822,24690.725,24683.90285437822,24697.55,24683.90285437822,24690.725,6.822145621779782,21.441029097022174,,"{'entryA': 24683.90285437822, 'entryB': 24676.108970902977}",form1,True,entryA,24683.903,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24683.90285437822,24700.0,CE,,,,,,,,
2025-09-05 11:12:00+05:30,GREEN,24683.90285437822,24697.55,24683.90285437822,24690.725,24683.90285437822,24697.55,24683.90285437822,24690.725,6.822145621779782,21.441029097022174,,"{'entryA': 24683.90285437822, 'entryB': 24676.108970902977}",form1,True,entryA,24683.903,,entryA,24683.90285437822,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:13:00+05:30,56.05,2025-09-05 11:14:00+05:30,53.6,STOP,-1.0,-50.0
2025-09-05 11:12:00+05:30,GREEN,24683.90285437822,24697.55,24683.90285437822,24690.725,24683.90285437822,24697.55,24683.90285437822,24690.725,6.822145621779782,21.441029097022174,,"{'entryA': 24683.90285437822, 'entryB': 24676.108970902977}",form1,True,entryA,24683.903,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24683.90285437822,24900.0,CE,,,,,,,,
2025-09-05 11:13:00+05:30,GREEN,24687.31392718911,24696.45,24687.31392718911,24694.4125,24687.31392718911,24696.45,24687.31392718911,24694.4125,7.098572810889891,22.3098002627968,,"{'entryA': 24687.31392718911, 'entryB': 24674.140199737205}",form1,True,entryA,24687.314,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24687.31392718911,24500.0,CE,,,,,,,,
2025-09-05 11:13:00+05:30,GREEN,24687.31392718911,24696.45,24687.31392718911,24694.4125,24687.31392718911,24696.45,24687.31392718911,24694.4125,7.098572810889891,22.3098002627968,,"{'entryA': 24687.31392718911, 'entryB': 24674.140199737205}",form1,True,entryA,24687.314,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24687.31392718911,24600.0,CE,,,,,,,,
2025-09-05 11:13:00+05:30,GREEN,24687.31392718911,24696.45,24687.31392718911,24694.4125,24687.31392718911,24696.45,24687.31392718911,24694.4125,7.098572810889891,22.3098002627968,,"{'entryA': 24687.31392718911, 'entryB': 24674.140199737205}",form1,True,entryA,24687.314,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24687.31392718911,24700.0,CE,,,,,,,,
2025-09-05 11:13:00+05:30,GREEN,24687.31392718911,24696.45,24687.31392718911,24694.4125,24687.31392718911,24696.45,24687.31392718911,24694.4125,7.098572810889891,22.3098002627968,,"{'entryA': 24687.31392718911, 'entryB': 24674.140199737205}",form1,True,entryA,24687.314,,entryA,24687.31392718911,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:14:00+05:30,53.6,2025-09-05 11:15:00+05:30,51.65,STOP,-1.0,-50.0
2025-09-05 11:13:00+05:30,GREEN,24687.31392718911,24696.45,24687.31392718911,24694.4125,24687.31392718911,24696.45,24687.31392718911,24694.4125,7.098572810889891,22.3098002627968,,"{'entryA': 24687.31392718911, 'entryB': 24674.140199737205}",form1,True,entryA,24687.314,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24687.31392718911,24900.0,CE,,,,,,,,
2025-09-05 11:14:00+05:30,GREEN,24690.86321359455,24694.8,24690.86321359455,24692.825,24690.86321359455,24694.8,24690.86321359455,24692.825,1.9617864054489473,6.165614417125263,,"{'entryA': 24690.86321359455, 'entryB': 24688.634385582875}",form1,True,entryA,24690.863,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.86321359455,24500.0,CE,,,,,,,,
2025-09-05 11:14:00+05:30,GREEN,24690.86321359455,24694.8,24690.86321359455,24692.825,24690.86321359455,24694.8,24690.86321359455,24692.825,1.9617864054489473,6.165614417125263,,"{'entryA': 24690.86321359455, 'entryB': 24688.634385582875}",form1,True,entryA,24690.863,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.86321359455,24600.0,CE,,,,,,,,
2025-09-05 11:14:00+05:30,GREEN,24690.86321359455,24694.8,24690.86321359455,24692.825,24690.86321359455,24694.8,24690.86321359455,24692.825,1.9617864054489473,6.165614417125263,,"{'entryA': 24690.86321359455, 'entryB': 24688.634385582875}",form1,True,entryA,24690.863,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.86321359455,24700.0,CE,,,,,,,,
2025-09-05 11:14:00+05:30,GREEN,24690.86321359455,24694.8,24690.86321359455,24692.825,24690.86321359455,24694.8,24690.86321359455,24692.825,1.9617864054489473,6.165614417125263,,"{'entryA': 24690.86321359455, 'entryB': 24688.634385582875}",form1,True,entryA,24690.863,,entryA,24690.86321359455,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:15:00+05:30,51.65,2025-09-05 11:17:00+05:30,50.2,STOP,-1.0,-50.0
2025-09-05 11:14:00+05:30,GREEN,24690.86321359455,24694.8,24690.86321359455,24692.825,24690.86321359455,24694.8,24690.86321359455,24692.825,1.9617864054489473,6.165614417125263,,"{'entryA': 24690.86321359455, 'entryB': 24688.634385582875}",form1,True,entryA,24690.863,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.86321359455,24900.0,CE,,,,,,,,
2025-09-05 11:15:00+05:30,RED,24691.844106797274,24691.844106797274,24681.5,24686.775,24691.844106797274,24691.844106797274,24681.5,24686.775,-5.06910679727298,-15.931478505715079,,"{'entryA': 24691.844106797274, 'entryB': 24707.77558530299}",form1,True,entryA,24691.844,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:16:00+05:30,RED,24689.30955339864,24689.30955339864,24682.5,24684.025,24689.30955339864,24689.30955339864,24682.5,24684.025,-5.284553398640128,-16.608596395726117,,"{'entryA': 24689.30955339864, 'entryB': 24705.91814979437}",form1,True,entryA,24689.310,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:17:00+05:30,RED,24686.66727669932,24686.66727669932,24677.65,24681.0,24686.66727669932,24686.66727669932,24677.65,24681.0,-5.667276699321519,-17.811441055010487,,"{'entryA': 24686.66727669932, 'entryB': 24704.478717754333}",form1,True,entryA,24686.667,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:18:00+05:30,RED,24683.83363834966,24683.83363834966,24676.05,24679.4375,24683.83363834966,24683.83363834966,24676.05,24679.4375,-4.39613834966076,-13.81643481321953,,"{'entryA': 24683.83363834966, 'entryB': 24697.65007316288}",form1,True,entryA,24683.834,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:19:00+05:30,GREEN,24681.635569174832,24689.3,24679.3,24684.6,24681.635569174832,24689.3,24679.3,24684.6,2.964430825166346,9.316782593379944,,"{'entryA': 24681.635569174832, 'entryB': 24679.983217406618}",form1,True,"entryA,entryB","24681.636,24679.983",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24681.635569174832,24500.0,CE,,,,,,,,
2025-09-05 11:19:00+05:30,GREEN,24681.635569174832,24689.3,24679.3,24684.6,24681.635569174832,24689.3,24679.3,24684.6,2.964430825166346,9.316782593379944,,"{'entryA': 24681.635569174832, 'entryB': 24679.983217406618}",form1,True,"entryA,entryB","24681.636,24679.983",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24681.635569174832,24600.0,CE,,,,,,,,
2025-09-05 11:19:00+05:30,GREEN,24681.635569174832,24689.3,24679.3,24684.6,24681.635569174832,24689.3,24679.3,24684.6,2.964430825166346,9.316782593379944,,"{'entryA': 24681.635569174832, 'entryB': 24679.983217406618}",form1,True,"entryA,entryB","24681.636,24679.983",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24681.635569174832,24700.0,CE,,,,,,,,
2025-09-05 11:19:00+05:30,GREEN,24681.635569174832,24689.3,24679.3,24684.6,24681.635569174832,24689.3,24679.3,24684.6,2.964430825166346,9.316782593379944,,"{'entryA': 24681.635569174832, 'entryB': 24679.983217406618}",form1,True,"entryA,entryB","24681.636,24679.983",,entryA,24681.635569174832,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:20:00+05:30,55.05,2025-09-05 11:23:00+05:30,51.25,STOP,-1.0,-50.0
2025-09-05 11:19:00+05:30,GREEN,24681.635569174832,24689.3,24679.3,24684.6,24681.635569174832,24689.3,24679.3,24684.6,2.964430825166346,9.316782593379944,,"{'entryA': 24681.635569174832, 'entryB': 24679.983217406618}",form1,True,"entryA,entryB","24681.636,24679.983",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24681.635569174832,24900.0,CE,,,,,,,,
2025-09-05 11:20:00+05:30,GREEN,24683.11778458741,24695.2,24683.11778458741,24691.3875,24683.11778458741,24695.2,24683.11778458741,24691.3875,8.269715412588994,25.990534153851122,,"{'entryA': 24683.11778458741, 'entryB': 24669.20946584615}",form1,True,entryA,24683.118,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24683.11778458741,24500.0,CE,,,,,,,,
2025-09-05 11:20:00+05:30,GREEN,24683.11778458741,24695.2,24683.11778458741,24691.3875,24683.11778458741,24695.2,24683.11778458741,24691.3875,8.269715412588994,25.990534153851122,,"{'entryA': 24683.11778458741, 'entryB': 24669.20946584615}",form1,True,entryA,24683.118,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24683.11778458741,24600.0,CE,,,,,,,,
2025-09-05 11:20:00+05:30,GREEN,24683.11778458741,24695.2,24683.11778458741,24691.3875,24683.11778458741,24695.2,24683.11778458741,24691.3875,8.269715412588994,25.990534153851122,,"{'entryA': 24683.11778458741, 'entryB': 24669.20946584615}",form1,True,entryA,24683.118,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24683.11778458741,24700.0,CE,,,,,,,,
2025-09-05 11:20:00+05:30,GREEN,24683.11778458741,24695.2,24683.11778458741,24691.3875,24683.11778458741,24695.2,24683.11778458741,24691.3875,8.269715412588994,25.990534153851122,,"{'entryA': 24683.11778458741, 'entryB': 24669.20946584615}",form1,True,entryA,24683.118,,entryA,24683.11778458741,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:21:00+05:30,54.45,2025-09-05 11:23:00+05:30,51.25,STOP,-1.0,-50.0
2025-09-05 11:20:00+05:30,GREEN,24683.11778458741,24695.2,24683.11778458741,24691.3875,24683.11778458741,24695.2,24683.11778458741,24691.3875,8.269715412588994,25.990534153851122,,"{'entryA': 24683.11778458741, 'entryB': 24669.20946584615}",form1,True,entryA,24683.118,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24683.11778458741,24900.0,CE,,,,,,,,
2025-09-05 11:21:00+05:30,GREEN,24687.252642293708,24696.35,24687.252642293708,24694.175,24687.252642293708,24696.35,24687.252642293708,24694.175,6.922357706291223,21.755981362629555,,"{'entryA': 24687.252642293708, 'entryB': 24674.59401863737}",form1,True,entryA,24687.253,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24687.252642293708,24500.0,CE,,,,,,,,
2025-09-05 11:21:00+05:30,GREEN,24687.252642293708,24696.35,24687.252642293708,24694.175,24687.252642293708,24696.35,24687.252642293708,24694.175,6.922357706291223,21.755981362629555,,"{'entryA': 24687.252642293708, 'entryB': 24674.59401863737}",form1,True,entryA,24687.253,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24687.252642293708,24600.0,CE,,,,,,,,
2025-09-05 11:21:00+05:30,GREEN,24687.252642293708,24696.35,24687.252642293708,24694.175,24687.252642293708,24696.35,24687.252642293708,24694.175,6.922357706291223,21.755981362629555,,"{'entryA': 24687.252642293708, 'entryB': 24674.59401863737}",form1,True,entryA,24687.253,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24687.252642293708,24700.0,CE,,,,,,,,
2025-09-05 11:21:00+05:30,GREEN,24687.252642293708,24696.35,24687.252642293708,24694.175,24687.252642293708,24696.35,24687.252642293708,24694.175,6.922357706291223,21.755981362629555,,"{'entryA': 24687.252642293708, 'entryB': 24674.59401863737}",form1,True,entryA,24687.253,,entryA,24687.252642293708,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:22:00+05:30,54.1,2025-09-05 11:23:00+05:30,51.25,STOP,-1.0,-50.0
2025-09-05 11:21:00+05:30,GREEN,24687.252642293708,24696.35,24687.252642293708,24694.175,24687.252642293708,24696.35,24687.252642293708,24694.175,6.922357706291223,21.755981362629555,,"{'entryA': 24687.252642293708, 'entryB': 24674.59401863737}",form1,True,entryA,24687.253,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24687.252642293708,24900.0,CE,,,,,,,,
2025-09-05 11:22:00+05:30,GREEN,24690.713821146852,24695.65,24690.713821146852,24694.05,24690.713821146852,24695.65,24690.713821146852,24694.05,3.3361788531474303,10.485133538463351,,"{'entryA': 24690.713821146852, 'entryB': 24685.16486646154}",form1,True,entryA,24690.714,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.713821146852,24500.0,CE,,,,,,,,
2025-09-05 11:22:00+05:30,GREEN,24690.713821146852,24695.65,24690.713821146852,24694.05,24690.713821146852,24695.65,24690.713821146852,24694.05,3.3361788531474303,10.485133538463351,,"{'entryA': 24690.713821146852, 'entryB': 24685.16486646154}",form1,True,entryA,24690.714,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.713821146852,24600.0,CE,,,,,,,,
2025-09-05 11:22:00+05:30,GREEN,24690.713821146852,24695.65,24690.713821146852,24694.05,24690.713821146852,24695.65,24690.713821146852,24694.05,3.3361788531474303,10.485133538463351,,"{'entryA': 24690.713821146852, 'entryB': 24685.16486646154}",form1,True,entryA,24690.714,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.713821146852,24700.0,CE,,,,,,,,
2025-09-05 11:22:00+05:30,GREEN,24690.713821146852,24695.65,24690.713821146852,24694.05,24690.713821146852,24695.65,24690.713821146852,24694.05,3.3361788531474303,10.485133538463351,,"{'entryA': 24690.713821146852, 'entryB': 24685.16486646154}",form1,True,entryA,24690.714,,entryA,24690.713821146852,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:23:00+05:30,51.25,2025-09-05 11:29:00+05:30,55.0,TARGET,3.0,150.0
2025-09-05 11:22:00+05:30,GREEN,24690.713821146852,24695.65,24690.713821146852,24694.05,24690.713821146852,24695.65,24690.713821146852,24694.05,3.3361788531474303,10.485133538463351,,"{'entryA': 24690.713821146852, 'entryB': 24685.16486646154}",form1,True,entryA,24690.714,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24690.713821146852,24900.0,CE,,,,,,,,
2025-09-05 11:23:00+05:30,RED,24692.38191057343,24692.6,24685.2,24688.9125,24692.38191057343,24692.6,24685.2,24688.9125,-3.4694105734306504,-10.903861802210615,,"{'entryA': 24692.38191057343, 'entryB': 24703.503861802208}",form1,True,entryA,24692.382,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:24:00+05:30,RED,24690.647205286718,24690.647205286718,24681.6,24684.1125,24690.647205286718,24690.647205286718,24681.6,24684.1125,-6.534705286718236,-20.53764518682874,,"{'entryA': 24690.647205286718, 'entryB': 24711.184850473546}",form1,True,entryA,24690.647,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:25:00+05:30,RED,24687.37985264336,24687.37985264336,24681.0,24682.95,24687.37985264336,24687.37985264336,24681.0,24682.95,-4.429852643359482,-13.922394021986943,,"{'entryA': 24687.37985264336, 'entryB': 24701.302246665346}",form1,True,entryA,24687.380,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 11:26:00+05:30,GREEN,24685.164926321675,24690.95,24681.45,24685.85,24685.164926321675,24690.95,24681.45,24685.85,0.6850736783235334,2.1530887033025334,,"{'entryA': 24685.164926321675, 'entryB': 24688.796911296697}",form1,True,"entryA,entryB","24685.165,24688.797",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24685.164926321675,24500.0,CE,,,,,,,,
2025-09-05 11:26:00+05:30,GREEN,24685.164926321675,24690.95,24681.45,24685.85,24685.164926321675,24690.95,24681.45,24685.85,0.6850736783235334,2.1530887033025334,,"{'entryA': 24685.164926321675, 'entryB': 24688.796911296697}",form1,True,"entryA,entryB","24685.165,24688.797",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24685.164926321675,24600.0,CE,,,,,,,,
2025-09-05 11:26:00+05:30,GREEN,24685.164926321675,24690.95,24681.45,24685.85,24685.164926321675,24690.95,24681.45,24685.85,0.6850736783235334,2.1530887033025334,,"{'entryA': 24685.164926321675, 'entryB': 24688.796911296697}",form1,True,"entryA,entryB","24685.165,24688.797",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24685.164926321675,24700.0,CE,,,,,,,,
2025-09-05 11:26:00+05:30,GREEN,24685.164926321675,24690.95,24681.45,24685.85,24685.164926321675,24690.95,24681.45,24685.85,0.6850736783235334,2.1530887033025334,,"{'entryA': 24685.164926321675, 'entryB': 24688.796911296697}",form1,True,"entryA,entryB","24685.165,24688.797",,entryA,24685.164926321675,24800.0,CE,NIFTY2590924800CE,2025-09-05 11:27:00+05:30,53.4,2025-09-05 11:31:00+05:30,56.75,TARGET,3.0,150.0
2025-09-05 11:26:00+05:30,GREEN,24685.164926321675,24690.95,24681.45,24685.85,24685.164926321675,24690.95,24681.45,24685.85,0.6850736783235334,2.1530887033025334,,"{'entryA': 24685.164926321675, 'entryB': 24688.796911296697}",form1,True,"entryA,entryB","24685.165,24688.797",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24685.164926321675,24900.0,CE,,,,,,,,
