time,last_price,volume,oi
2025-09-04 12:10:38.711038+05:30,72.15,,3792675
2025-09-04 12:10:39.169806+05:30,73.3,,3792675
2025-09-04 12:10:39.321346+05:30,72.5,,3792675
2025-09-04 12:10:40.170706+05:30,72.4,,3792675
2025-09-04 12:10:40.321615+05:30,72.3,,3792675
2025-09-04 12:10:40.610648+05:30,72.5,,3792675
2025-09-04 12:10:41.074501+05:30,72.5,,3792675
2025-09-04 12:10:41.346433+05:30,72.6,,3792675
2025-09-04 12:10:41.638168+05:30,72.65,,3792675
2025-09-04 12:10:41.843890+05:30,72.75,,3792675
2025-09-04 12:10:42.440464+05:30,72.9,,3792675
2025-09-04 12:10:43.178848+05:30,72.95,,3792675
2025-09-04 12:10:43.590998+05:30,72.9,,3792675
2025-09-04 12:10:44.102143+05:30,72.55,,3792675
2025-09-04 12:10:44.409110+05:30,72.85,,3792675
2025-09-04 12:10:45.125888+05:30,73.2,,3792675
2025-09-04 12:10:45.438046+05:30,73.15,,3792675
2025-09-04 12:10:46.146080+05:30,73.4,,3792675
2025-09-04 12:10:46.446218+05:30,73.2,,3792675
2025-09-04 12:10:46.598498+05:30,73.0,,3792675
2025-09-04 12:10:47.167150+05:30,72.9,,3792675
2025-09-04 12:10:47.434085+05:30,72.2,,3792675
2025-09-04 12:10:48.094478+05:30,72.15,,3792675
2025-09-04 12:10:48.421614+05:30,72.0,,3792675
2025-09-04 12:10:49.183384+05:30,72.4,,3792675
2025-09-04 12:10:49.580003+05:30,72.15,,3792675
2025-09-04 12:10:50.117718+05:30,72.25,,3792675
2025-09-04 12:10:50.371298+05:30,72.1,,3792675
2025-09-04 12:10:51.093993+05:30,72.45,,3792675
2025-09-04 12:10:51.378599+05:30,71.9,,3792675
2025-09-04 12:10:52.126090+05:30,72.05,,3792675
2025-09-04 12:10:52.453753+05:30,72.1,,3792675
2025-09-04 12:10:53.174917+05:30,71.7,,3792675
2025-09-04 12:10:53.420034+05:30,71.45,,3792675
2025-09-04 12:10:53.620171+05:30,71.4,,3792675
2025-09-04 12:10:54.067200+05:30,71.65,,3792675
2025-09-04 12:10:54.577146+05:30,71.3,,3792675
2025-09-04 12:10:54.874416+05:30,71.5,,3792675
2025-09-04 12:10:55.146433+05:30,71.65,,3792675
2025-09-04 12:10:55.656828+05:30,71.4,,3792675
2025-09-04 12:10:56.167084+05:30,71.4,,3792675
2025-09-04 12:10:56.352120+05:30,71.65,,3792675
2025-09-04 12:10:57.071017+05:30,71.75,,3792675
2025-09-04 12:10:57.632815+05:30,71.5,,3792675
2025-09-04 12:10:58.071093+05:30,71.75,,3792675
2025-09-04 12:10:58.424480+05:30,71.65,,3792675
2025-09-04 12:10:59.200429+05:30,71.4,,3792675
2025-09-04 12:10:59.641942+05:30,71.2,,3792675
2025-09-04 12:10:59.861215+05:30,71.15,,3792675
2025-09-04 12:11:00.902898+05:30,70.7,,3792675
2025-09-04 12:11:01.122894+05:30,70.95,,3792675
2025-09-04 12:11:01.399371+05:30,70.35,,3792675
2025-09-04 12:11:01.618986+05:30,70.45,,3792675
2025-09-04 12:11:02.081940+05:30,70.3,,3792675
2025-09-04 12:11:02.654654+05:30,71.15,,3792675
2025-09-04 12:11:03.142440+05:30,70.95,,3792675
2025-09-04 12:11:03.609440+05:30,70.5,,3792675
2025-09-04 12:11:04.152707+05:30,70.6,,3792675
