time,last_price,volume,oi
2025-09-04 12:10:38.567966+05:30,143.2,,5130450
2025-09-04 12:10:38.831873+05:30,145.75,,5130450
2025-09-04 12:10:39.353232+05:30,144.85,,5130450
2025-09-04 12:10:39.572040+05:30,144.95,,5130450
2025-09-04 12:10:39.821363+05:30,144.85,,5130450
2025-09-04 12:10:40.366425+05:30,144.4,,5130450
2025-09-04 12:10:40.568129+05:30,144.45,,5130450
2025-09-04 12:10:40.838244+05:30,144.6,,5130450
2025-09-04 12:10:41.082127+05:30,144.4,,5130450
2025-09-04 12:10:41.868011+05:30,144.9,,5130450
2025-09-04 12:10:42.321469+05:30,145.15,,5130450
2025-09-04 12:10:42.821276+05:30,145.55,,5130450
2025-09-04 12:10:43.071549+05:30,145.5,,5130450
2025-09-04 12:10:43.819145+05:30,144.65,,5130450
2025-09-04 12:10:44.123716+05:30,145.1,,5130450
2025-09-04 12:10:44.321739+05:30,144.85,,5130450
2025-09-04 12:10:44.856899+05:30,145.4,,5130450
2025-09-04 12:10:45.321376+05:30,145.65,,5130450
2025-09-04 12:10:45.821240+05:30,145.85,,5130450
2025-09-04 12:10:46.082293+05:30,146.25,,5130450
2025-09-04 12:10:46.885035+05:30,145.4,,5130450
2025-09-04 12:10:47.323738+05:30,144.35,,5130450
2025-09-04 12:10:47.854315+05:30,144.5,,5130450
2025-09-04 12:10:48.323273+05:30,144.05,,5130450
2025-09-04 12:10:48.872139+05:30,144.6,,5130450
2025-09-04 12:10:49.612174+05:30,144.35,,5130450
2025-09-04 12:10:49.881936+05:30,144.05,,5130450
2025-09-04 12:10:50.410521+05:30,144.5,,5130450
2025-09-04 12:10:50.571291+05:30,144.35,,5130450
2025-09-04 12:10:50.826425+05:30,144.5,,5130450
2025-09-04 12:10:51.380325+05:30,144.3,,5130450
2025-09-04 12:10:51.862169+05:30,144.05,,5130450
2025-09-04 12:10:52.479553+05:30,143.85,,5130450
2025-09-04 12:10:52.823262+05:30,143.5,,5130450
2025-09-04 12:10:53.321325+05:30,143.35,,5130450
2025-09-04 12:10:53.846195+05:30,143.2,,5130450
2025-09-04 12:10:54.085131+05:30,143.15,,5130450
2025-09-04 12:10:54.602017+05:30,142.95,,5130450
2025-09-04 12:10:54.898617+05:30,143.3,,5130450
2025-09-04 12:10:55.318317+05:30,142.85,,5130450
2025-09-04 12:10:55.821622+05:30,142.7,,5130450
2025-09-04 12:10:56.380959+05:30,143.0,,5130450
2025-09-04 12:10:56.821039+05:30,143.0,,5130450
2025-09-04 12:10:57.370781+05:30,143.1,,5130450
2025-09-04 12:10:57.821091+05:30,143.3,,5130450
2025-09-04 12:10:58.321202+05:30,143.25,,5130450
2025-09-04 12:10:58.831558+05:30,142.6,,5130450
2025-09-04 12:10:59.234271+05:30,142.8,,5130450
2025-09-04 12:10:59.317243+05:30,142.4,,5130450
2025-09-04 12:10:59.873340+05:30,142.5,,5130450
2025-09-04 12:11:00.357826+05:30,142.1,,5130450
2025-09-04 12:11:00.576288+05:30,141.6,,5130450
2025-09-04 12:11:00.816227+05:30,141.75,,5130450
2025-09-04 12:11:01.168495+05:30,141.35,,5130450
2025-09-04 12:11:01.848576+05:30,141.25,,5130450
2025-09-04 12:11:02.570893+05:30,142.0,,5130450
2025-09-04 12:11:02.820820+05:30,142.25,,5130450
2025-09-04 12:11:03.321342+05:30,142.0,,5130450
2025-09-04 12:11:03.817574+05:30,141.25,,5130450
2025-09-04 12:11:04.072211+05:30,141.75,,5130450
2025-09-04 12:11:04.338013+05:30,141.3,,5130450
2025-09-04 12:11:04.848806+05:30,141.45,,5130450
2025-09-04 12:11:05.375459+05:30,141.25,,5130450
2025-09-04 12:11:05.571145+05:30,141.05,,5130450
2025-09-04 12:11:05.820840+05:30,141.5,,5130450
2025-09-04 12:11:06.315901+05:30,141.3,,5130450
2025-09-04 12:11:06.844918+05:30,141.75,,5130450
2025-09-04 12:11:07.399061+05:30,141.85,,5130450
2025-09-04 12:11:07.831541+05:30,142.0,,5130450
