time,open,high,low,close,ha_open,ha_high,ha_low,ha_close,ha_color,candle_color
2025-09-04 10:23:00+05:30,310.35,320.45,310.35,315.9,308.3077820937349,320.45,308.3077820937349,314.2625,GREEN,GREEN
2025-09-04 10:24:00+05:30,315.9,318.6,313.6,318.6,311.28514104686747,318.6,311.28514104686747,316.675,GREEN,GREEN
2025-09-04 10:25:00+05:30,318.6,318.6,312.15,314.25,313.9800705234337,318.6,312.15,315.9,GREEN,RED
2025-09-04 10:26:00+05:30,314.25,314.3,297.85,298.45,314.94003526171684,314.94003526171684,297.85,306.2125,RED,RED
2025-09-04 10:27:00+05:30,298.45,302.5,295.35,302.2,310.5762676308584,310.5762676308584,295.35,299.625,RED,GREEN
2025-09-04 10:28:00+05:30,302.2,302.2,292.3,293.1,305.1006338154292,305.1006338154292,292.3,297.45000000000005,RED,RED
2025-09-04 10:29:00+05:30,294.85,297.75,294.0,295.5,301.2753169077146,301.2753169077146,294.0,295.525,RED,GREEN
2025-09-04 10:30:00+05:30,295.5,300.0,294.5,299.45,298.40015845385733,300.0,294.5,297.3625,RED,GREEN
2025-09-04 10:31:00+05:30,299.45,299.85,289.65,292.35,297.88132922692864,299.85,289.65,295.325,RED,RED
2025-09-04 10:32:00+05:30,292.35,292.55,286.4,289.3,296.6031646134643,296.6031646134643,286.4,290.15000000000003,RED,RED
2025-09-04 10:33:00+05:30,289.3,301.0,288.2,291.5,293.3765823067322,301.0,288.2,292.5,RED,GREEN
2025-09-04 10:34:00+05:30,291.5,299.1,290.0,296.6,292.9382911533661,299.1,290.0,294.3,GREEN,GREEN
2025-09-04 10:35:00+05:30,296.6,296.6,290.7,294.15,293.6191455766831,296.6,290.7,294.51250000000005,GREEN,RED
2025-09-04 10:36:00+05:30,294.15,297.0,283.75,286.75,294.06582278834156,297.0,283.75,290.4125,RED,RED
2025-09-04 10:37:00+05:30,286.75,291.3,286.65,291.05,292.23916139417076,292.23916139417076,286.65,288.9375,RED,GREEN
2025-09-04 10:38:00+05:30,291.05,293.05,285.35,286.2,290.5883306970854,293.05,285.35,288.9125,RED,RED
2025-09-04 10:39:00+05:30,286.2,292.25,280.2,282.3,289.7504153485427,292.25,280.2,285.2375,RED,RED
2025-09-04 10:40:00+05:30,282.3,284.5,275.45,281.15,287.4939576742713,287.4939576742713,275.45,280.85,RED,RED
2025-09-04 10:41:00+05:30,280.45,280.45,263.45,263.45,284.17197883713567,284.17197883713567,263.45,271.95,RED,RED
2025-09-04 10:42:00+05:30,265.25,272.0,262.0,271.4,278.06098941856783,278.06098941856783,262.0,267.6625,RED,GREEN
2025-09-04 10:43:00+05:30,271.4,275.0,268.8,273.5,272.8617447092839,275.0,268.8,272.175,RED,GREEN
2025-09-04 10:44:00+05:30,273.5,274.7,267.7,272.8,272.518372354642,274.7,267.7,272.175,RED,RED
2025-09-04 10:45:00+05:30,272.8,276.8,268.65,269.7,272.346686177321,276.8,268.65,271.9875,RED,RED
2025-09-04 10:46:00+05:30,269.0,276.5,269.0,273.0,272.1670930886605,276.5,269.0,271.875,RED,GREEN
2025-09-04 10:47:00+05:30,273.75,280.9,271.3,280.55,272.02104654433026,280.9,271.3,276.625,GREEN,GREEN
2025-09-04 10:48:00+05:30,280.35,282.6,277.55,279.35,274.32302327216513,282.6,274.32302327216513,279.9625,GREEN,RED
2025-09-04 10:49:00+05:30,279.35,286.95,276.9,286.95,277.1427616360826,286.95,276.9,282.53749999999997,GREEN,GREEN
2025-09-04 10:50:00+05:30,286.95,291.85,285.35,287.25,279.8401308180413,291.85,279.8401308180413,287.85,GREEN,GREEN
2025-09-04 10:51:00+05:30,287.25,290.55,284.75,288.6,283.84506540902066,290.55,283.84506540902066,287.7875,GREEN,GREEN
2025-09-04 10:52:00+05:30,288.0,295.5,286.95,290.7,285.81628270451034,295.5,285.81628270451034,290.2875,GREEN,GREEN
2025-09-04 10:53:00+05:30,290.7,294.35,287.85,288.55,288.0518913522552,294.35,287.85,290.3625,GREEN,RED
2025-09-04 10:54:00+05:30,288.55,290.0,287.35,287.35,289.20719567612764,290.0,287.35,288.3125,RED,RED
2025-09-04 10:55:00+05:30,287.35,287.35,281.1,285.5,288.7598478380638,288.7598478380638,281.1,285.32500000000005,RED,RED
2025-09-04 10:56:00+05:30,285.5,286.45,280.25,281.85,287.04242391903193,287.04242391903193,280.25,283.51250000000005,RED,RED
2025-09-04 10:57:00+05:30,281.7,285.0,279.5,281.95,285.277461959516,285.277461959516,279.5,282.0375,RED,GREEN
2025-09-04 10:58:00+05:30,281.95,293.0,281.95,290.25,283.657480979758,293.0,281.95,286.7875,GREEN,GREEN
2025-09-04 10:59:00+05:30,290.2,291.9,285.25,290.7,285.222490489879,291.9,285.222490489879,289.5125,GREEN,GREEN
2025-09-04 11:00:00+05:30,290.7,302.5,290.3,301.0,287.3674952449395,302.5,287.3674952449395,296.125,GREEN,GREEN
2025-09-04 11:01:00+05:30,301.0,303.3,297.15,298.6,291.74624762246975,303.3,291.74624762246975,300.0125,GREEN,RED
2025-09-04 11:02:00+05:30,298.6,298.6,288.6,292.1,295.87937381123487,298.6,288.6,294.475,RED,RED
2025-09-04 11:03:00+05:30,291.55,295.0,288.5,291.35,295.1771869056174,295.1771869056174,288.5,291.6,RED,RED
2025-09-04 11:04:00+05:30,291.35,291.95,282.5,284.5,293.3885934528087,293.3885934528087,282.5,287.575,RED,RED
2025-09-04 11:05:00+05:30,284.5,293.4,284.5,290.3,290.48179672640435,293.4,284.5,288.175,RED,GREEN
2025-09-04 11:06:00+05:30,290.3,291.95,288.0,290.0,289.32839836320215,291.95,288.0,290.0625,GREEN,RED
2025-09-04 11:07:00+05:30,290.0,290.0,284.15,285.55,289.6954491816011,290.0,284.15,287.425,RED,RED
2025-09-04 11:08:00+05:30,285.55,285.55,275.25,275.4,288.56022459080054,288.56022459080054,275.25,280.4375,RED,RED
2025-09-04 11:09:00+05:30,275.4,279.55,274.8,276.5,284.4988622954003,284.4988622954003,274.8,276.5625,RED,GREEN
2025-09-04 11:10:00+05:30,276.5,280.0,271.7,279.8,280.53068114770014,280.53068114770014,271.7,277.0,RED,GREEN
2025-09-04 11:11:00+05:30,279.8,282.6,276.05,281.6,278.76534057385004,282.6,276.05,280.01250000000005,GREEN,GREEN
2025-09-04 11:12:00+05:30,281.2,281.4,276.4,278.15,279.38892028692504,281.4,276.4,279.28749999999997,RED,RED
2025-09-04 11:13:00+05:30,278.15,280.15,276.15,278.55,279.3382101434625,280.15,276.15,278.25,RED,GREEN
2025-09-04 11:14:00+05:30,278.75,279.5,273.7,275.85,278.7941050717312,279.5,273.7,276.95000000000005,RED,RED
2025-09-04 11:15:00+05:30,275.85,280.75,273.6,280.75,277.87205253586563,280.75,273.6,277.7375,RED,GREEN
2025-09-04 11:16:00+05:30,280.75,282.4,275.6,276.6,277.8047762679328,282.4,275.6,278.8375,GREEN,RED
2025-09-04 11:17:00+05:30,276.6,279.6,275.5,275.65,278.32113813396643,279.6,275.5,276.8375,RED,RED
2025-09-04 11:18:00+05:30,275.65,281.0,274.0,280.25,277.5793190669832,281.0,274.0,277.725,GREEN,GREEN
2025-09-04 11:19:00+05:30,280.8,286.7,278.0,280.65,277.6521595334916,286.7,277.6521595334916,281.5375,GREEN,RED
2025-09-04 11:20:00+05:30,280.65,282.15,276.0,278.3,279.5948297667458,282.15,276.0,279.275,RED,RED
2025-09-04 11:21:00+05:30,278.3,278.3,268.0,272.65,279.4349148833729,279.4349148833729,268.0,274.3125,RED,RED
2025-09-04 11:22:00+05:30,272.65,274.0,266.2,268.25,276.87370744168646,276.87370744168646,266.2,270.275,RED,RED
2025-09-04 11:23:00+05:30,268.25,270.0,263.1,264.0,273.5743537208432,273.5743537208432,263.1,266.3375,RED,RED
2025-09-04 11:24:00+05:30,264.0,267.1,261.2,265.9,269.9559268604216,269.9559268604216,261.2,264.54999999999995,RED,GREEN
2025-09-04 11:25:00+05:30,265.9,269.9,264.6,269.9,267.2529634302108,269.9,264.6,267.575,GREEN,GREEN
2025-09-04 11:26:00+05:30,269.9,274.95,266.6,267.9,267.41398171510536,274.95,266.6,269.8375,GREEN,RED
2025-09-04 11:27:00+05:30,267.9,282.7,267.9,281.6,268.62574085755267,282.7,267.9,275.025,GREEN,GREEN
2025-09-04 11:28:00+05:30,282.0,283.6,277.35,281.75,271.8253704287763,283.6,271.8253704287763,281.175,GREEN,RED
2025-09-04 11:29:00+05:30,281.75,285.2,280.1,283.0,276.5001852143881,285.2,276.5001852143881,282.51250000000005,GREEN,GREEN
2025-09-04 11:30:00+05:30,283.0,288.2,280.6,287.35,279.5063426071941,288.2,279.5063426071941,284.7875,GREEN,GREEN
2025-09-04 11:31:00+05:30,287.35,288.3,284.45,285.65,282.1469213035971,288.3,282.1469213035971,286.4375,GREEN,RED
2025-09-04 11:32:00+05:30,284.65,286.45,282.55,285.5,284.29221065179854,286.45,282.55,284.78749999999997,GREEN,GREEN
2025-09-04 11:33:00+05:30,285.5,288.4,281.4,282.3,284.5398553258992,288.4,281.4,284.4,RED,RED
2025-09-04 11:34:00+05:30,282.3,285.0,281.4,284.8,284.4699276629496,285.0,281.4,283.375,RED,GREEN
2025-09-04 11:35:00+05:30,284.8,285.0,273.2,274.05,283.92246383147483,285.0,273.2,279.2625,RED,RED
2025-09-04 11:36:00+05:30,274.05,277.0,270.8,277.0,281.5924819157374,281.5924819157374,270.8,274.7125,RED,GREEN
2025-09-04 11:37:00+05:30,277.0,280.7,274.65,278.35,278.1524909578687,280.7,274.65,277.675,RED,GREEN
2025-09-04 11:38:00+05:30,278.35,282.5,277.0,277.2,277.91374547893435,282.5,277.0,278.7625,GREEN,RED
2025-09-04 11:39:00+05:30,277.2,282.75,277.2,279.0,278.33812273946717,282.75,277.2,279.0375,GREEN,GREEN
2025-09-04 11:40:00+05:30,278.0,281.35,276.25,280.9,278.6878113697336,281.35,276.25,279.125,GREEN,GREEN
2025-09-04 11:41:00+05:30,280.9,282.65,278.0,281.15,278.9064056848668,282.65,278.0,280.67499999999995,GREEN,GREEN
2025-09-04 11:42:00+05:30,281.6,283.9,278.95,281.0,279.79070284243335,283.9,278.95,281.3625,GREEN,RED
2025-09-04 11:43:00+05:30,281.0,281.0,277.0,279.65,280.57660142121665,281.0,277.0,279.6625,RED,RED
2025-09-04 11:44:00+05:30,279.25,281.15,277.65,278.65,280.11955071060834,281.15,277.65,279.17499999999995,RED,RED
2025-09-04 11:45:00+05:30,278.65,280.0,275.75,278.75,279.64727535530415,280.0,275.75,278.2875,RED,GREEN
2025-09-04 11:46:00+05:30,278.75,282.45,275.85,278.3,278.9673876776521,282.45,275.85,278.83750000000003,RED,RED
2025-09-04 11:47:00+05:30,278.3,278.3,272.1,272.1,278.90244383882606,278.90244383882606,272.1,275.20000000000005,RED,RED
2025-09-04 11:48:00+05:30,272.1,279.2,271.6,278.4,277.051221919413,279.2,271.6,275.325,RED,GREEN
2025-09-04 11:49:00+05:30,278.4,278.4,268.8,271.3,276.1881109597065,278.4,268.8,274.22499999999997,RED,RED
2025-09-04 11:50:00+05:30,271.3,275.8,268.05,273.95,275.20655547985325,275.8,268.05,272.27500000000003,RED,GREEN
2025-09-04 11:51:00+05:30,273.95,282.0,273.0,276.35,273.74077773992667,282.0,273.0,276.32500000000005,GREEN,GREEN
2025-09-04 11:52:00+05:30,275.4,276.2,269.7,271.75,275.03288886996336,276.2,269.7,273.2625,RED,RED
2025-09-04 11:53:00+05:30,271.75,275.4,270.8,272.85,274.14769443498164,275.4,270.8,272.70000000000005,RED,GREEN
2025-09-04 11:54:00+05:30,272.85,279.35,271.6,277.85,273.42384721749085,279.35,271.6,275.4125,GREEN,GREEN
2025-09-04 11:55:00+05:30,277.85,280.75,275.0,277.8,274.4181736087454,280.75,274.4181736087454,277.85,GREEN,DOJI
2025-09-04 11:56:00+05:30,277.8,279.8,276.0,276.0,276.1340868043727,279.8,276.0,277.4,GREEN,RED
2025-09-04 11:57:00+05:30,276.0,276.1,272.9,274.95,276.76704340218635,276.76704340218635,272.9,274.9875,RED,RED
2025-09-04 11:58:00+05:30,274.95,277.7,274.6,276.1,275.87727170109315,277.7,274.6,275.8375,DOJI,GREEN
2025-09-04 11:59:00+05:30,276.1,278.25,275.25,277.05,275.85738585054656,278.25,275.25,276.6625,GREEN,GREEN
2025-09-04 12:00:00+05:30,277.05,278.0,274.3,277.65,276.2599429252733,278.0,274.3,276.75,GREEN,GREEN
2025-09-04 12:01:00+05:30,277.65,281.95,276.35,280.6,276.50497146263666,281.95,276.35,279.1375,GREEN,GREEN
2025-09-04 12:02:00+05:30,280.6,285.0,279.9,282.75,277.8212357313183,285.0,277.8212357313183,282.0625,GREEN,GREEN
2025-09-04 12:03:00+05:30,282.0,286.9,281.4,281.95,279.94186786565916,286.9,279.94186786565916,283.0625,GREEN,DOJI
2025-09-04 12:04:00+05:30,281.6,283.25,280.85,282.35,281.50218393282955,283.25,280.85,282.01250000000005,GREEN,GREEN
2025-09-04 12:05:00+05:30,282.35,297.3,282.35,295.9,281.7573419664148,297.3,281.7573419664148,289.475,GREEN,GREEN
2025-09-04 12:06:00+05:30,295.9,298.85,294.05,296.5,285.61617098320744,298.85,285.61617098320744,296.325,GREEN,GREEN
2025-09-04 12:07:00+05:30,296.5,296.5,277.25,281.7,290.97058549160374,296.5,277.25,287.9875,RED,RED
2025-09-04 12:08:00+05:30,282.3,286.5,268.25,268.8,289.47904274580185,289.47904274580185,268.25,276.4625,RED,RED
2025-09-04 12:09:00+05:30,269.3,271.65,267.4,269.65,282.9707713729009,282.9707713729009,267.4,269.5,RED,GREEN
2025-09-04 12:10:00+05:30,269.5,272.55,260.0,265.85,276.23538568645046,276.23538568645046,260.0,266.975,RED,RED
2025-09-04 12:11:00+05:30,266.95,267.25,258.0,258.0,271.60519284322527,271.60519284322527,258.0,262.55,RED,RED
2025-09-04 12:12:00+05:30,259.9,262.1,254.55,258.8,267.0775964216126,267.0775964216126,254.55,258.8375,RED,RED
2025-09-04 12:13:00+05:30,258.8,261.0,251.65,257.65,262.9575482108063,262.9575482108063,251.65,257.275,RED,RED
2025-09-04 12:14:00+05:30,257.65,263.95,255.65,263.95,260.11627410540314,263.95,255.65,260.29999999999995,GREEN,GREEN
2025-09-04 12:15:00+05:30,263.95,264.55,259.25,262.9,260.20813705270155,264.55,259.25,262.6625,GREEN,RED
2025-09-04 12:16:00+05:30,263.35,263.35,256.9,259.2,261.4353185263508,263.35,256.9,260.7,RED,RED
2025-09-04 12:17:00+05:30,259.2,262.65,258.7,260.85,261.0676592631754,262.65,258.7,260.35,RED,GREEN
2025-09-04 12:18:00+05:30,260.85,261.3,248.45,248.45,260.7088296315877,261.3,248.45,254.76250000000005,RED,RED
2025-09-04 12:19:00+05:30,248.45,256.65,248.45,255.05,257.7356648157939,257.7356648157939,248.45,252.14999999999998,RED,GREEN
2025-09-04 12:20:00+05:30,255.05,258.0,245.75,248.5,254.94283240789693,258.0,245.75,251.825,RED,RED
2025-09-04 12:21:00+05:30,249.05,250.25,240.4,242.05,253.38391620394844,253.38391620394844,240.4,245.4375,RED,RED
2025-09-04 12:22:00+05:30,242.05,244.4,238.0,239.55,249.41070810197422,249.41070810197422,238.0,241.0,RED,RED
2025-09-04 12:23:00+05:30,239.55,240.0,233.4,235.45,245.20535405098713,245.20535405098713,233.4,237.10000000000002,RED,RED
2025-09-04 12:24:00+05:30,237.1,239.8,233.9,236.6,241.15267702549357,241.15267702549357,233.9,236.85,RED,RED
2025-09-04 12:25:00+05:30,236.05,238.15,234.4,238.15,239.00133851274677,239.00133851274677,234.4,236.6875,RED,GREEN
2025-09-04 12:26:00+05:30,237.15,239.65,233.35,236.05,237.84441925637338,239.65,233.35,236.55,RED,RED
2025-09-04 12:27:00+05:30,236.05,240.0,234.4,235.6,237.1972096281867,240.0,234.4,236.51250000000002,RED,RED
2025-09-04 12:28:00+05:30,235.5,243.9,235.5,243.15,236.85485481409336,243.9,235.5,239.5125,GREEN,GREEN
2025-09-04 12:29:00+05:30,243.15,243.15,237.0,239.4,238.18367740704667,243.15,237.0,240.67499999999998,GREEN,RED
2025-09-04 12:30:00+05:30,239.4,243.4,238.1,241.65,239.42933870352334,243.4,238.1,240.6375,GREEN,GREEN
2025-09-04 12:31:00+05:30,241.8,243.85,240.0,243.05,240.03341935176167,243.85,240.0,242.175,GREEN,GREEN
2025-09-04 12:32:00+05:30,243.05,246.0,241.7,245.0,241.10420967588084,246.0,241.10420967588084,243.9375,GREEN,GREEN
2025-09-04 12:33:00+05:30,245.2,254.65,244.5,254.65,242.52085483794042,254.65,242.52085483794042,249.75,GREEN,GREEN
2025-09-04 12:34:00+05:30,254.65,256.6,248.2,248.55,246.1354274189702,256.6,246.1354274189702,252.0,GREEN,RED
2025-09-04 12:35:00+05:30,248.55,253.15,245.85,253.15,249.0677137094851,253.15,245.85,250.175,GREEN,GREEN
2025-09-04 12:36:00+05:30,253.65,257.3,251.8,254.9,249.62135685474254,257.3,249.62135685474254,254.4125,GREEN,GREEN
2025-09-04 12:37:00+05:30,255.45,260.15,255.3,258.1,252.01692842737128,260.15,252.01692842737128,257.25,GREEN,GREEN
2025-09-04 12:38:00+05:30,258.1,262.9,257.65,259.85,254.63346421368564,262.9,254.63346421368564,259.625,GREEN,GREEN
2025-09-04 12:39:00+05:30,259.65,263.9,257.65,262.2,257.12923210684284,263.9,257.12923210684284,260.84999999999997,GREEN,GREEN
2025-09-04 12:40:00+05:30,262.2,267.85,260.7,267.2,258.9896160534214,267.85,258.9896160534214,264.4875,GREEN,GREEN
2025-09-04 12:41:00+05:30,267.2,267.2,261.7,265.0,261.73855802671073,267.2,261.7,265.275,GREEN,RED
2025-09-04 12:42:00+05:30,265.0,265.65,261.4,263.55,263.50677901335536,265.65,261.4,263.9,GREEN,RED
2025-09-04 12:43:00+05:30,263.55,265.9,262.0,264.5,263.7033895066777,265.9,262.0,263.9875,GREEN,GREEN
2025-09-04 12:44:00+05:30,264.5,274.65,264.35,274.65,263.8454447533388,274.65,263.8454447533388,269.5375,GREEN,GREEN
2025-09-04 12:45:00+05:30,274.9,282.15,270.05,279.15,266.6914723766694,282.15,266.6914723766694,276.5625,GREEN,GREEN
2025-09-04 12:46:00+05:30,279.4,288.0,278.0,288.0,271.62698618833474,288.0,271.62698618833474,283.35,GREEN,GREEN
2025-09-04 12:47:00+05:30,287.0,289.3,278.3,279.95,277.4884930941674,289.3,277.4884930941674,283.6375,GREEN,RED
2025-09-04 12:48:00+05:30,279.7,284.35,277.7,280.85,280.5629965470837,284.35,277.7,280.65,GREEN,GREEN
2025-09-04 12:49:00+05:30,280.85,285.0,279.4,279.4,280.60649827354183,285.0,279.4,281.1625,GREEN,RED
2025-09-04 12:50:00+05:30,279.4,279.4,270.6,271.15,280.88449913677096,280.88449913677096,270.6,275.1375,RED,RED
2025-09-04 12:51:00+05:30,271.15,272.95,267.6,269.6,278.0109995683855,278.0109995683855,267.6,270.325,RED,RED
