ha_time,ha_color,cal1,used_formula,candidate_levels,triggered,triggered_levels,strike,side,symbol,note,entry_time,entry_price,exit_time,exit_price,result,pnl_per_contract,pnl_per_lot
2025-09-05 10:06:00+05:30,RED,-1.8220610247299192,form1,"[24774.18456102473, 24780.426477506295]",True,[24774.18456102473],25000,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:07:00+05:30,RED,-2.461030512364232,form1,"[24773.273530512364, 24782.734667324574]",True,[24773.273530512364],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:07:00+05:30,RED,-2.461030512364232,form1,"[24773.273530512364, 24782.734667324574]",True,[24773.273530512364],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:07:00+05:30,RED,-2.461030512364232,form1,"[24773.273530512364, 24782.734667324574]",True,[24773.273530512364],24800,PE,NIFTY2590924800PE,,2025-09-05 10:08:00+05:30,94.0,2025-09-05 10:09:00+05:30,97.7,TARGET,3.0,150.0
2025-09-05 10:07:00+05:30,RED,-2.461030512364232,form1,"[24773.273530512364, 24782.734667324574]",True,[24773.273530512364],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:07:00+05:30,RED,-2.461030512364232,form1,"[24773.273530512364, 24782.734667324574]",True,[24773.273530512364],25000,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:08:00+05:30,RED,-9.06801525618721,form1,"[24772.043015256186, 24800.649476519447]",True,[24772.043015256186],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:08:00+05:30,RED,-9.06801525618721,form1,"[24772.043015256186, 24800.649476519447]",True,[24772.043015256186],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:08:00+05:30,RED,-9.06801525618721,form1,"[24772.043015256186, 24800.649476519447]",True,[24772.043015256186],24800,PE,NIFTY2590924800PE,,2025-09-05 10:09:00+05:30,97.7,2025-09-05 10:10:00+05:30,114.95,TARGET,3.0,150.0
2025-09-05 10:08:00+05:30,RED,-9.06801525618721,form1,"[24772.043015256186, 24800.649476519447]",True,[24772.043015256186],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:08:00+05:30,RED,-9.06801525618721,form1,"[24772.043015256186, 24800.649476519447]",True,[24772.043015256186],25000,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:09:00+05:30,RED,-10.309007628089603,form1,"[24767.50900762809, 24799.908745887802]",True,[24767.50900762809],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:09:00+05:30,RED,-10.309007628089603,form1,"[24767.50900762809, 24799.908745887802]",True,[24767.50900762809],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:09:00+05:30,RED,-10.309007628089603,form1,"[24767.50900762809, 24799.908745887802]",True,[24767.50900762809],24800,PE,NIFTY2590924800PE,,2025-09-05 10:10:00+05:30,114.95,2025-09-05 10:11:00+05:30,130.95,TARGET,3.0,150.0
2025-09-05 10:09:00+05:30,RED,-10.309007628089603,form1,"[24767.50900762809, 24799.908745887802]",True,[24767.50900762809],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:09:00+05:30,RED,-10.309007628089603,form1,"[24767.50900762809, 24799.908745887802]",True,[24767.50900762809],25000,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:10:00+05:30,RED,-19.867003814044438,form1,"[24762.354503814044, 24824.79365865818]",True,[24762.354503814044],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:10:00+05:30,RED,-19.867003814044438,form1,"[24762.354503814044, 24824.79365865818]",True,[24762.354503814044],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:10:00+05:30,RED,-19.867003814044438,form1,"[24762.354503814044, 24824.79365865818]",True,[24762.354503814044],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:10:00+05:30,RED,-19.867003814044438,form1,"[24762.354503814044, 24824.79365865818]",True,[24762.354503814044],24800,PE,NIFTY2590924800PE,,2025-09-05 10:11:00+05:30,130.95,2025-09-05 10:12:00+05:30,164.85,TARGET,3.0,150.0
2025-09-05 10:10:00+05:30,RED,-19.867003814044438,form1,"[24762.354503814044, 24824.79365865818]",True,[24762.354503814044],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:11:00+05:30,RED,-29.721001907022583,form1,"[24752.421001907023, 24845.82986504338]",True,[24752.421001907023],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:11:00+05:30,RED,-29.721001907022583,form1,"[24752.421001907023, 24845.82986504338]",True,[24752.421001907023],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:11:00+05:30,RED,-29.721001907022583,form1,"[24752.421001907023, 24845.82986504338]",True,[24752.421001907023],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:11:00+05:30,RED,-29.721001907022583,form1,"[24752.421001907023, 24845.82986504338]",True,[24752.421001907023],24800,PE,NIFTY2590924800PE,,2025-09-05 10:12:00+05:30,164.85,2025-09-05 10:15:00+05:30,182.7,TARGET,3.0,150.0
2025-09-05 10:11:00+05:30,RED,-29.721001907022583,form1,"[24752.421001907023, 24845.82986504338]",True,[24752.421001907023],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:12:00+05:30,RED,-37.58550095351893,form1,"[24737.560500953517, 24855.686361093147]",True,[24737.560500953517],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:12:00+05:30,RED,-37.58550095351893,form1,"[24737.560500953517, 24855.686361093147]",True,[24737.560500953517],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:12:00+05:30,RED,-37.58550095351893,form1,"[24737.560500953517, 24855.686361093147]",True,[24737.560500953517],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:12:00+05:30,RED,-37.58550095351893,form1,"[24737.560500953517, 24855.686361093147]",True,[24737.560500953517],24800,PE,NIFTY2590924800PE,,2025-09-05 10:13:00+05:30,165.45,2025-09-05 10:15:00+05:30,182.7,TARGET,3.0,150.0
2025-09-05 10:12:00+05:30,RED,-37.58550095351893,form1,"[24737.560500953517, 24855.686361093147]",True,[24737.560500953517],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:13:00+05:30,RED,-36.180250476758374,form1,"[24718.76775047676, 24832.477109118]",True,[24718.76775047676],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:13:00+05:30,RED,-36.180250476758374,form1,"[24718.76775047676, 24832.477109118]",True,[24718.76775047676],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:13:00+05:30,RED,-36.180250476758374,form1,"[24718.76775047676, 24832.477109118]",True,[24718.76775047676],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:13:00+05:30,RED,-36.180250476758374,form1,"[24718.76775047676, 24832.477109118]",True,[24718.76775047676],24800,PE,NIFTY2590924800PE,,2025-09-05 10:14:00+05:30,167.15,2025-09-05 10:15:00+05:30,182.7,TARGET,3.0,150.0
2025-09-05 10:13:00+05:30,RED,-36.180250476758374,form1,"[24718.76775047676, 24832.477109118]",True,[24718.76775047676],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:14:00+05:30,RED,-21.32762523838028,form1,"[24700.67762523838, 24767.707304559004]",True,[24700.67762523838],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:14:00+05:30,RED,-21.32762523838028,form1,"[24700.67762523838, 24767.707304559004]",True,[24700.67762523838],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:14:00+05:30,RED,-21.32762523838028,form1,"[24700.67762523838, 24767.707304559004]",True,[24700.67762523838],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:14:00+05:30,RED,-21.32762523838028,form1,"[24700.67762523838, 24767.707304559004]",True,[24700.67762523838],24800,PE,NIFTY2590924800PE,,2025-09-05 10:15:00+05:30,182.7,2025-09-05 10:16:00+05:30,170.55,STOP,-1.0,-50.0
2025-09-05 10:14:00+05:30,RED,-21.32762523838028,form1,"[24700.67762523838, 24767.707304559004]",True,[24700.67762523838],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:15:00+05:30,RED,-24.013812619188684,form1,"[24690.01381261919, 24765.48579513664]",True,[24690.01381261919],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:15:00+05:30,RED,-24.013812619188684,form1,"[24690.01381261919, 24765.48579513664]",True,[24690.01381261919],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:15:00+05:30,RED,-24.013812619188684,form1,"[24690.01381261919, 24765.48579513664]",True,[24690.01381261919],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:15:00+05:30,RED,-24.013812619188684,form1,"[24690.01381261919, 24765.48579513664]",True,[24690.01381261919],24800,PE,NIFTY2590924800PE,,2025-09-05 10:16:00+05:30,170.55,2025-09-05 10:17:00+05:30,178.6,TARGET,3.0,150.0
2025-09-05 10:15:00+05:30,RED,-24.013812619188684,form1,"[24690.01381261919, 24765.48579513664]",True,[24690.01381261919],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:16:00+05:30,RED,-15.269406309591432,form1,"[24678.006906309594, 24725.99646899688]",True,[24678.006906309594],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:16:00+05:30,RED,-15.269406309591432,form1,"[24678.006906309594, 24725.99646899688]",True,[24678.006906309594],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:16:00+05:30,RED,-15.269406309591432,form1,"[24678.006906309594, 24725.99646899688]",True,[24678.006906309594],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:16:00+05:30,RED,-15.269406309591432,form1,"[24678.006906309594, 24725.99646899688]",True,[24678.006906309594],24800,PE,NIFTY2590924800PE,,2025-09-05 10:17:00+05:30,178.6,2025-09-05 10:19:00+05:30,182.2,TARGET,3.0,150.0
2025-09-05 10:16:00+05:30,RED,-15.269406309591432,form1,"[24678.006906309594, 24725.99646899688]",True,[24678.006906309594],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:17:00+05:30,RED,-9.184703154798626,form1,"[24670.3722031548, 24699.23841306988]",True,[24670.3722031548],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:17:00+05:30,RED,-9.184703154798626,form1,"[24670.3722031548, 24699.23841306988]",True,[24670.3722031548],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:17:00+05:30,RED,-9.184703154798626,form1,"[24670.3722031548, 24699.23841306988]",True,[24670.3722031548],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:17:00+05:30,RED,-9.184703154798626,form1,"[24670.3722031548, 24699.23841306988]",True,[24670.3722031548],24800,PE,NIFTY2590924800PE,,2025-09-05 10:18:00+05:30,177.95,2025-09-05 10:19:00+05:30,182.2,TARGET,3.0,150.0
2025-09-05 10:17:00+05:30,RED,-9.184703154798626,form1,"[24670.3722031548, 24699.23841306988]",True,[24670.3722031548],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:18:00+05:30,RED,-8.954851577400404,form1,"[24665.7798515774, 24694.04381924326]",True,[24665.7798515774],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:18:00+05:30,RED,-8.954851577400404,form1,"[24665.7798515774, 24694.04381924326]",True,[24665.7798515774],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:18:00+05:30,RED,-8.954851577400404,form1,"[24665.7798515774, 24694.04381924326]",True,[24665.7798515774],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:18:00+05:30,RED,-8.954851577400404,form1,"[24665.7798515774, 24694.04381924326]",True,[24665.7798515774],24800,PE,NIFTY2590924800PE,,2025-09-05 10:19:00+05:30,182.2,2025-09-05 10:20:00+05:30,193.6,TARGET,3.0,150.0
2025-09-05 10:18:00+05:30,RED,-8.954851577400404,form1,"[24665.7798515774, 24694.04381924326]",True,[24665.7798515774],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:19:00+05:30,RED,-9.177425788697292,form1,"[24661.302425788697, 24690.145763981745]",True,[24661.302425788697],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:19:00+05:30,RED,-9.177425788697292,form1,"[24661.302425788697, 24690.145763981745]",True,[24661.302425788697],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:19:00+05:30,RED,-9.177425788697292,form1,"[24661.302425788697, 24690.145763981745]",True,[24661.302425788697],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:19:00+05:30,RED,-9.177425788697292,form1,"[24661.302425788697, 24690.145763981745]",True,[24661.302425788697],24800,PE,NIFTY2590924800PE,,2025-09-05 10:20:00+05:30,193.6,2025-09-05 10:22:00+05:30,180.45,STOP,-1.0,-50.0
2025-09-05 10:19:00+05:30,RED,-9.177425788697292,form1,"[24661.302425788697, 24690.145763981745]",True,[24661.302425788697],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:20:00+05:30,RED,-9.538712894351193,form1,"[24656.71371289435, 24686.692524848026]",True,[24656.71371289435],24400,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:20:00+05:30,RED,-9.538712894351193,form1,"[24656.71371289435, 24686.692524848026]",True,[24656.71371289435],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:20:00+05:30,RED,-9.538712894351193,form1,"[24656.71371289435, 24686.692524848026]",True,[24656.71371289435],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:20:00+05:30,RED,-9.538712894351193,form1,"[24656.71371289435, 24686.692524848026]",True,[24656.71371289435],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:20:00+05:30,RED,-9.538712894351193,form1,"[24656.71371289435, 24686.692524848026]",True,[24656.71371289435],24800,PE,NIFTY2590924800PE,,2025-09-05 10:21:00+05:30,196.0,2025-09-05 10:22:00+05:30,180.45,STOP,-1.0,-50.0
2025-09-05 10:21:00+05:30,RED,-9.981856447171594,form1,"[24651.944356447173, 24686.02154883397]",True,[24651.944356447173],24400,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:21:00+05:30,RED,-9.981856447171594,form1,"[24651.944356447173, 24686.02154883397]",True,[24651.944356447173],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:21:00+05:30,RED,-9.981856447171594,form1,"[24651.944356447173, 24686.02154883397]",True,[24651.944356447173],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:21:00+05:30,RED,-9.981856447171594,form1,"[24651.944356447173, 24686.02154883397]",True,[24651.944356447173],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:21:00+05:30,RED,-9.981856447171594,form1,"[24651.944356447173, 24686.02154883397]",True,[24651.944356447173],24800,PE,NIFTY2590924800PE,,2025-09-05 10:22:00+05:30,180.45,2025-09-05 10:23:00+05:30,176.45,STOP,-1.0,-50.0
2025-09-05 10:22:00+05:30,RED,-3.9784282235887076,form1,"[24646.953428223587, 24662.85363155985]",True,[24646.953428223587],24400,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:22:00+05:30,RED,-3.9784282235887076,form1,"[24646.953428223587, 24662.85363155985]",True,[24646.953428223587],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:22:00+05:30,RED,-3.9784282235887076,form1,"[24646.953428223587, 24662.85363155985]",True,[24646.953428223587],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:22:00+05:30,RED,-3.9784282235887076,form1,"[24646.953428223587, 24662.85363155985]",True,[24646.953428223587],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:22:00+05:30,RED,-3.9784282235887076,form1,"[24646.953428223587, 24662.85363155985]",True,[24646.953428223587],24800,PE,NIFTY2590924800PE,,2025-09-05 10:23:00+05:30,176.45,2025-09-05 10:24:00+05:30,169.7,STOP,-1.0,-50.0
2025-09-05 10:23:00+05:30,GREEN,13.585785888208193,form1,"[24644.964214111795, 24625.401815779915]",True,[24644.964214111795],24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:23:00+05:30,GREEN,13.585785888208193,form1,"[24644.964214111795, 24625.401815779915]",True,[24644.964214111795],24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:23:00+05:30,GREEN,13.585785888208193,form1,"[24644.964214111795, 24625.401815779915]",True,[24644.964214111795],24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:23:00+05:30,GREEN,13.585785888208193,form1,"[24644.964214111795, 24625.401815779915]",True,[24644.964214111795],24800,CE,NIFTY2590924800CE,,2025-09-05 10:24:00+05:30,52.0,2025-09-05 10:26:00+05:30,57.45,TARGET,3.0,150.0
2025-09-05 10:23:00+05:30,GREEN,13.585785888208193,form1,"[24644.964214111795, 24625.401815779915]",True,[24644.964214111795],24900,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:24:00+05:30,GREEN,18.41789294410046,form1,"[24651.7571070559, 24619.765193604257]",True,[24651.7571070559],24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:24:00+05:30,GREEN,18.41789294410046,form1,"[24651.7571070559, 24619.765193604257]",True,[24651.7571070559],24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:24:00+05:30,GREEN,18.41789294410046,form1,"[24651.7571070559, 24619.765193604257]",True,[24651.7571070559],24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:24:00+05:30,GREEN,18.41789294410046,form1,"[24651.7571070559, 24619.765193604257]",True,[24651.7571070559],24800,CE,NIFTY2590924800CE,,2025-09-05 10:25:00+05:30,51.65,2025-09-05 10:26:00+05:30,57.45,TARGET,3.0,150.0
2025-09-05 10:24:00+05:30,GREEN,18.41789294410046,form1,"[24651.7571070559, 24619.765193604257]",True,[24651.7571070559],24900,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:25:00+05:30,GREEN,15.121446472054231,form1,"[24660.966053527947, 24634.52545394497]",True,[24660.966053527947],24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:25:00+05:30,GREEN,15.121446472054231,form1,"[24660.966053527947, 24634.52545394497]",True,[24660.966053527947],24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:25:00+05:30,GREEN,15.121446472054231,form1,"[24660.966053527947, 24634.52545394497]",True,[24660.966053527947],24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:25:00+05:30,GREEN,15.121446472054231,form1,"[24660.966053527947, 24634.52545394497]",True,[24660.966053527947],24800,CE,NIFTY2590924800CE,,2025-09-05 10:26:00+05:30,57.45,2025-09-05 10:28:00+05:30,68.85,TARGET,3.0,150.0
2025-09-05 10:25:00+05:30,GREEN,15.121446472054231,form1,"[24660.966053527947, 24634.52545394497]",True,[24660.966053527947],24900,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:26:00+05:30,GREEN,16.4107232360293,form1,"[24668.52677676397, 24644.023441258192]",True,[24668.52677676397],24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:26:00+05:30,GREEN,16.4107232360293,form1,"[24668.52677676397, 24644.023441258192]",True,[24668.52677676397],24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:26:00+05:30,GREEN,16.4107232360293,form1,"[24668.52677676397, 24644.023441258192]",True,[24668.52677676397],24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:26:00+05:30,GREEN,16.4107232360293,form1,"[24668.52677676397, 24644.023441258192]",True,[24668.52677676397],24800,CE,NIFTY2590924800CE,,2025-09-05 10:27:00+05:30,58.65,2025-09-05 10:28:00+05:30,68.85,TARGET,3.0,150.0
2025-09-05 10:26:00+05:30,GREEN,16.4107232360293,form1,"[24668.52677676397, 24644.023441258192]",True,[24668.52677676397],24900,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:27:00+05:30,GREEN,22.83036161801283,form2,"[24692.298294030632, 24698.185794030633]",True,"[24692.298294030632, 24698.185794030633]",24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:27:00+05:30,GREEN,22.83036161801283,form2,"[24692.298294030632, 24698.185794030633]",True,"[24692.298294030632, 24698.185794030633]",24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 10:27:00+05:30,GREEN,22.83036161801283,form2,"[24692.298294030632, 24698.185794030633]",True,"[24692.298294030632, 24698.185794030633]",24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
