time,last_price,volume,oi
2025-09-04 12:10:38.595016+05:30,122.6,,9078600
2025-09-04 12:10:39.071545+05:30,120.75,,9078600
2025-09-04 12:10:40.071414+05:30,120.85,,9078600
2025-09-04 12:10:40.396535+05:30,120.9,,9078600
2025-09-04 12:10:40.839898+05:30,121.3,,9078600
2025-09-04 12:10:41.385528+05:30,120.9,,9078600
2025-09-04 12:10:41.656893+05:30,120.8,,9078600
2025-09-04 12:10:42.338968+05:30,120.35,,9078600
2025-09-04 12:10:43.343921+05:30,120.2,,9078600
2025-09-04 12:10:44.145632+05:30,120.8,,9078600
2025-09-04 12:10:44.351235+05:30,120.45,,9078600
2025-09-04 12:10:45.071572+05:30,120.1,,9078600
2025-09-04 12:10:45.345796+05:30,119.85,,9078600
2025-09-04 12:10:45.571318+05:30,119.85,,9078600
2025-09-04 12:10:46.326380+05:30,119.4,,9078600
2025-09-04 12:10:46.646443+05:30,119.75,,9078600
2025-09-04 12:10:47.077791+05:30,120.9,,9078600
2025-09-04 12:10:47.351138+05:30,121.05,,9078600
2025-09-04 12:10:48.345282+05:30,121.1,,9078600
2025-09-04 12:10:49.073254+05:30,120.6,,9078600
2025-09-04 12:10:49.323181+05:30,120.05,,9078600
2025-09-04 12:10:50.076157+05:30,120.35,,9078600
2025-09-04 12:10:50.588846+05:30,120.5,,9078600
2025-09-04 12:10:51.106629+05:30,120.4,,9078600
2025-09-04 12:10:51.381649+05:30,120.75,,9078600
2025-09-04 12:10:51.643797+05:30,120.8,,9078600
2025-09-04 12:10:52.321239+05:30,120.95,,9078600
2025-09-04 12:10:53.071225+05:30,121.4,,9078600
2025-09-04 12:10:54.099310+05:30,121.95,,9078600
2025-09-04 12:10:54.610572+05:30,122.0,,9078600
2025-09-04 12:10:54.906922+05:30,121.8,,9078600
2025-09-04 12:10:55.072925+05:30,122.2,,9078600
2025-09-04 12:10:55.328331+05:30,122.0,,9078600
2025-09-04 12:10:55.571257+05:30,122.2,,9078600
2025-09-04 12:10:56.072288+05:30,122.05,,9078600
2025-09-04 12:10:56.402728+05:30,122.15,,9078600
2025-09-04 12:10:56.588524+05:30,122.5,,9078600
2025-09-04 12:10:57.115373+05:30,122.55,,9078600
2025-09-04 12:10:58.348197+05:30,122.7,,9078600
2025-09-04 12:10:59.076352+05:30,122.7,,9078600
2025-09-04 12:10:59.330920+05:30,123.0,,9078600
2025-09-04 12:10:59.900598+05:30,123.05,,9078600
2025-09-04 12:11:00.105110+05:30,123.2,,9078600
2025-09-04 12:11:00.603426+05:30,123.45,,9078600
2025-09-04 12:11:00.828511+05:30,123.7,,9078600
2025-09-04 12:11:01.190893+05:30,123.85,,9078600
2025-09-04 12:11:01.321876+05:30,123.9,,9078600
2025-09-04 12:11:01.631300+05:30,123.7,,9078600
2025-09-04 12:11:02.326421+05:30,123.0,,9078600
2025-09-04 12:11:03.070898+05:30,122.55,,9078600
2025-09-04 12:11:03.343425+05:30,122.95,,9078600
2025-09-04 12:11:04.080138+05:30,123.2,,9078600
2025-09-04 12:11:04.346666+05:30,123.1,,9078600
2025-09-04 12:11:04.865816+05:30,123.35,,9078600
2025-09-04 12:11:05.392475+05:30,123.1,,9078600
2025-09-04 12:11:05.588426+05:30,122.95,,9078600
2025-09-04 12:11:06.120824+05:30,123.1,,9078600
2025-09-04 12:11:06.325884+05:30,122.9,,9078600
2025-09-04 12:11:06.571143+05:30,122.8,,9078600
2025-09-04 12:11:07.130383+05:30,123.4,,9078600
2025-09-04 12:11:07.417288+05:30,123.05,,9078600
2025-09-04 12:11:08.325909+05:30,123.55,,9078600
2025-09-04 12:11:09.098019+05:30,122.95,,9078600
2025-09-04 12:11:09.342621+05:30,122.7,,9078600
2025-09-04 12:11:09.854851+05:30,123.1,,9078600
2025-09-04 12:11:10.147027+05:30,123.55,,9078600
2025-09-04 12:11:10.322950+05:30,123.75,,9078600
2025-09-04 12:11:10.588164+05:30,123.95,,9078600
2025-09-04 12:11:11.333212+05:30,124.55,,9078600
2025-09-04 12:11:11.574248+05:30,124.1,,9078600
2025-09-04 12:11:12.070865+05:30,123.1,,9078600
2025-09-04 12:11:12.364035+05:30,122.6,,9078600
2025-09-04 12:11:13.424182+05:30,122.65,,9078600
2025-09-04 12:11:14.076045+05:30,122.3,,9078600
2025-09-04 12:11:14.326813+05:30,122.6,,9078600
2025-09-04 12:11:14.880029+05:30,122.7,,9078600
2025-09-04 12:11:15.065821+05:30,122.75,,9078600
2025-09-04 12:11:15.351319+05:30,122.75,,9078600
2025-09-04 12:11:15.670216+05:30,122.3,,9078600
2025-09-04 12:11:16.097955+05:30,122.45,,9078600
2025-09-04 12:11:16.317156+05:30,122.4,,9078600
2025-09-04 12:11:16.568231+05:30,122.4,,9078600
2025-09-04 12:11:17.361436+05:30,122.35,,9078600
2025-09-04 12:11:18.125787+05:30,122.2,,9078600
