time,ha_open,ha_high,ha_low,ha_close,ha_color
2025-09-05 10:03:00+05:30,76.27716649388219,84.35,76.27716649388219,81.07499999999999,GREEN
2025-09-05 10:04:00+05:30,78.67608324694109,87.9,78.67608324694109,84.85,GREEN
2025-09-05 10:05:00+05:30,81.76304162347054,88.65,81.76304162347054,86.6625,GREEN
2025-09-05 10:06:00+05:30,84.21277081173527,87.7,83.3,85.5,GREEN
2025-09-05 10:07:00+05:30,84.85638540586763,89.95,83.9,87.05,GREEN
2025-09-05 10:08:00+05:30,85.95319270293382,94.0,85.95319270293382,91.2375,GREEN
2025-09-05 10:09:00+05:30,88.5953463514669,98.65,88.5953463514669,95.2625,GREEN
2025-09-05 10:10:00+05:30,91.92892317573344,121.0,91.92892317573344,107.5375,GREEN
2025-09-05 10:11:00+05:30,99.73321158786672,139.65,99.73321158786672,125.125,GREEN
2025-09-05 10:12:00+05:30,112.42910579393336,166.0,112.42910579393336,147.65,GREEN
2025-09-05 10:13:00+05:30,130.03955289696668,172.15,130.03955289696668,163.85,GREEN
2025-09-05 10:14:00+05:30,146.94477644848334,168.95,146.94477644848334,165.0625,GREEN
2025-09-05 10:15:00+05:30,156.00363822424168,190.5,156.00363822424168,176.875,GREEN
2025-09-05 10:16:00+05:30,166.43931911212084,185.25,165.7,176.05,GREEN
2025-09-05 10:17:00+05:30,171.2446595560604,183.15,170.55,175.7125,GREEN
2025-09-05 10:18:00+05:30,173.47857977803022,183.1,168.7,177.08749999999998,GREEN
2025-09-05 10:19:00+05:30,175.2830398890151,189.1,174.65,180.97499999999997,GREEN
2025-09-05 10:20:00+05:30,178.12901994450755,197.85,177.3,187.73749999999998,GREEN
2025-09-05 10:21:00+05:30,182.93325997225378,198.7,177.5,191.45,GREEN
2025-09-05 10:22:00+05:30,187.19162998612688,202.8,180.35,189.89999999999998,GREEN
2025-09-05 10:23:00+05:30,188.54581499306343,188.54581499306343,172.4,177.3625,RED
2025-09-05 10:24:00+05:30,182.9541574965317,182.9541574965317,166.75,173.35000000000002,RED
2025-09-05 10:25:00+05:30,178.15207874826586,178.15207874826586,165.0,167.5375,RED
2025-09-05 10:26:00+05:30,172.84478937413292,172.84478937413292,148.65,157.77499999999998,RED
2025-09-05 10:27:00+05:30,165.30989468706645,165.30989468706645,144.8,148.5,RED
2025-09-05 10:28:00+05:30,156.90494734353322,156.90494734353322,125.2,136.7125,RED
2025-09-05 10:29:00+05:30,146.80872367176661,146.80872367176661,124.1,131.125,RED
2025-09-05 10:30:00+05:30,138.96686183588332,138.96686183588332,130.1,134.9875,RED
2025-09-05 10:31:00+05:30,136.97718091794167,148.0,136.55,141.5375,GREEN
2025-09-05 10:32:00+05:30,139.25734045897082,152.25,139.25734045897082,148.16250000000002,GREEN
2025-09-05 10:33:00+05:30,143.70992022948542,155.35,143.70992022948542,151.5,GREEN
2025-09-05 10:34:00+05:30,147.6049601147427,154.9,147.6049601147427,152.4,GREEN
2025-09-05 10:35:00+05:30,150.00248005737137,156.1,146.7,150.2375,GREEN
2025-09-05 10:36:00+05:30,150.1199900286857,150.1199900286857,140.5,145.8375,RED
2025-09-05 10:37:00+05:30,147.97874501434285,150.55,140.75,146.0,RED
2025-09-05 10:38:00+05:30,146.98937250717142,150.85,143.55,146.8125,RED
2025-09-05 10:39:00+05:30,146.9009362535857,148.15,134.75,141.9125,RED
2025-09-05 10:40:00+05:30,144.40671812679284,144.40671812679284,136.35,138.64999999999998,RED
2025-09-05 10:41:00+05:30,141.5283590633964,149.3,136.8,141.4375,RED
2025-09-05 10:42:00+05:30,141.4829295316982,145.65,137.05,140.9375,RED
2025-09-05 10:43:00+05:30,141.21021476584912,145.0,136.5,140.9625,RED
2025-09-05 10:44:00+05:30,141.08635738292458,144.25,136.25,140.3125,RED
2025-09-05 10:45:00+05:30,140.6994286914623,143.3,140.1,141.8125,GREEN
2025-09-05 10:46:00+05:30,141.25596434573114,147.45,137.1,141.26250000000002,GREEN
2025-09-05 10:47:00+05:30,141.25923217286558,141.25923217286558,132.4,135.52499999999998,RED
2025-09-05 10:48:00+05:30,138.3921160864328,142.05,130.8,137.03750000000002,RED
2025-09-05 10:49:00+05:30,137.7148080432164,146.6,137.7148080432164,144.0,GREEN
2025-09-05 10:50:00+05:30,140.8574040216082,148.75,140.8574040216082,146.6,GREEN
2025-09-05 10:51:00+05:30,143.7287020108041,159.25,143.7287020108041,152.95,GREEN
2025-09-05 10:52:00+05:30,148.33935100540205,162.35,148.33935100540205,158.775,GREEN
2025-09-05 10:53:00+05:30,153.55717550270103,162.9,153.55717550270103,160.3125,GREEN
2025-09-05 10:54:00+05:30,156.93483775135053,165.25,156.93483775135053,163.1125,GREEN
2025-09-05 10:55:00+05:30,160.02366887567527,165.85,157.3,162.3,GREEN
2025-09-05 10:56:00+05:30,161.16183443783763,164.6,158.55,160.85,RED
2025-09-05 10:57:00+05:30,161.0059172189188,161.0059172189188,153.1,156.7375,RED
2025-09-05 10:58:00+05:30,158.8717086094594,158.8717086094594,151.5,154.4125,RED
2025-09-05 10:59:00+05:30,156.64210430472968,156.64210430472968,149.4,152.13750000000002,RED
2025-09-05 11:00:00+05:30,154.38980215236484,154.38980215236484,148.65,150.46249999999998,RED
2025-09-05 11:01:00+05:30,152.4261510761824,152.4261510761824,146.25,148.475,RED
2025-09-05 11:02:00+05:30,150.4505755380912,150.4505755380912,144.45,147.325,RED
2025-09-05 11:03:00+05:30,148.8877877690456,155.4,148.8,151.7375,GREEN
2025-09-05 11:04:00+05:30,150.3126438845228,153.9,138.8,146.4375,RED
2025-09-05 11:05:00+05:30,148.3750719422614,148.3750719422614,138.15,141.9625,RED
2025-09-05 11:06:00+05:30,145.16878597113072,145.4,139.5,143.0875,RED
2025-09-05 11:07:00+05:30,144.12814298556538,144.4,139.45,142.32500000000002,RED
2025-09-05 11:08:00+05:30,143.22657149278268,149.3,142.45,144.525,GREEN
2025-09-05 11:09:00+05:30,143.87578574639133,152.6,142.85,147.58749999999998,GREEN
2025-09-05 11:10:00+05:30,145.73164287319565,153.95,145.73164287319565,150.25,GREEN
2025-09-05 11:11:00+05:30,147.99082143659783,150.4,145.65,147.79999999999998,RED
2025-09-05 11:12:00+05:30,147.8954107182989,147.8954107182989,137.4,142.3625,RED
2025-09-05 11:13:00+05:30,145.12895535914947,145.12895535914947,136.3,138.7875,RED
2025-09-05 11:14:00+05:30,141.95822767957475,142.0,137.95,140.25,RED
2025-09-05 11:15:00+05:30,141.10411383978737,150.4,141.0,145.35,GREEN
2025-09-05 11:16:00+05:30,143.2270569198937,150.2,142.9,147.84999999999997,GREEN
2025-09-05 11:17:00+05:30,145.53852845994683,154.8,145.53852845994683,151.5,GREEN
2025-09-05 11:18:00+05:30,148.51926422997343,154.3,148.51926422997343,150.7125,GREEN
2025-09-05 11:19:00+05:30,149.61588211498673,151.5,145.35,147.6875,RED
2025-09-05 11:20:00+05:30,148.65169105749337,148.65169105749337,138.1,142.45,RED
2025-09-05 11:21:00+05:30,145.55084552874666,145.55084552874666,137.15,139.92499999999998,RED
2025-09-05 11:22:00+05:30,142.7379227643733,142.7379227643733,137.6,139.82500000000002,RED
2025-09-05 11:23:00+05:30,141.28146138218665,145.9,140.75,143.25,GREEN
2025-09-05 11:24:00+05:30,142.26573069109332,150.4,142.26573069109332,147.125,GREEN
2025-09-05 11:25:00+05:30,144.69536534554666,149.55,144.69536534554666,147.175,GREEN
2025-09-05 11:26:00+05:30,145.93518267277335,147.5,140.3,144.5875,RED
2025-09-05 11:27:00+05:30,145.2613413363867,145.2613413363867,139.95,142.5,RED
2025-09-05 11:28:00+05:30,143.88067066819335,145.0,138.75,141.925,RED
2025-09-05 11:29:00+05:30,142.90283533409666,142.90283533409666,138.3,140.3125,RED
2025-09-05 11:30:00+05:30,141.60766766704833,141.60766766704833,131.3,136.88750000000002,RED
2025-09-05 11:31:00+05:30,139.24758383352417,139.24758383352417,130.2,134.97500000000002,RED
2025-09-05 11:32:00+05:30,137.1112919167621,137.1112919167621,127.2,131.625,RED
2025-09-05 11:33:00+05:30,134.36814595838104,134.7,128.9,132.14999999999998,RED
2025-09-05 11:34:00+05:30,133.2590729791905,140.2,133.2590729791905,136.875,GREEN
2025-09-05 11:35:00+05:30,135.06703648959524,141.65,135.06703648959524,139.65,GREEN
2025-09-05 11:36:00+05:30,137.3585182447976,142.55,131.55,136.275,RED
2025-09-05 11:37:00+05:30,136.81675912239882,136.81675912239882,130.7,132.8875,RED
2025-09-05 11:38:00+05:30,134.8521295611994,136.25,133.25,134.8,RED
2025-09-05 11:39:00+05:30,134.82606478059972,139.7,134.5,137.35,GREEN
2025-09-05 11:40:00+05:30,136.08803239029987,140.95,136.08803239029987,138.95,GREEN
2025-09-05 11:41:00+05:30,137.51901619514993,145.4,135.95,140.98749999999998,GREEN
2025-09-05 11:42:00+05:30,139.25325809757496,153.6,139.25325809757496,149.0875,GREEN
2025-09-05 11:43:00+05:30,144.17037904878748,156.1,144.17037904878748,153.65,GREEN
2025-09-05 11:44:00+05:30,148.91018952439373,156.9,148.91018952439373,154.5875,GREEN
2025-09-05 11:45:00+05:30,151.74884476219688,156.8,151.74884476219688,154.2875,GREEN
2025-09-05 11:46:00+05:30,153.01817238109845,159.0,153.0,155.9625,GREEN
2025-09-05 11:47:00+05:30,154.49033619054921,159.85,152.0,156.0375,GREEN
2025-09-05 11:48:00+05:30,155.26391809527462,163.5,153.35,157.10000000000002,GREEN
2025-09-05 11:49:00+05:30,156.18195904763732,163.3,156.18195904763732,160.0625,GREEN
2025-09-05 11:50:00+05:30,158.12222952381865,161.6,155.3,158.3625,GREEN
2025-09-05 11:51:00+05:30,158.24236476190933,161.1,153.0,157.5875,RED
2025-09-05 11:52:00+05:30,157.91493238095467,161.4,156.25,159.22500000000002,GREEN
2025-09-05 11:53:00+05:30,158.56996619047734,160.5,156.1,158.8875,GREEN
2025-09-05 11:54:00+05:30,158.72873309523868,162.8,158.6,160.4,GREEN
2025-09-05 11:55:00+05:30,159.56436654761933,162.75,157.4,160.325,GREEN
2025-09-05 11:56:00+05:30,159.94468327380966,165.35,159.0,162.25,GREEN
2025-09-05 11:57:00+05:30,161.09734163690484,167.25,161.09734163690484,164.85,GREEN
2025-09-05 11:58:00+05:30,162.97367081845243,167.75,161.75,164.4875,GREEN
2025-09-05 11:59:00+05:30,163.73058540922622,164.6,157.9,160.9625,RED
2025-09-05 12:00:00+05:30,162.3465427046131,167.5,159.3,163.4125,GREEN
2025-09-05 12:01:00+05:30,162.87952135230654,169.45,162.87952135230654,166.5625,GREEN
2025-09-05 12:02:00+05:30,164.72101067615327,171.45,162.45,166.7125,GREEN
2025-09-05 12:03:00+05:30,165.71675533807664,168.65,161.65,164.925,RED
2025-09-05 12:04:00+05:30,165.32087766903834,165.32087766903834,159.55,162.79999999999998,RED
2025-09-05 12:05:00+05:30,164.06043883451918,164.8,158.75,162.1625,RED
2025-09-05 12:06:00+05:30,163.11146941725957,163.11146941725957,158.5,159.8875,RED
2025-09-05 12:07:00+05:30,161.49948470862978,164.55,157.0,160.60000000000002,RED
2025-09-05 12:08:00+05:30,161.0497423543149,161.35,156.0,159.1375,RED
2025-09-05 12:09:00+05:30,160.09362117715744,160.09362117715744,150.85,154.96249999999998,RED
2025-09-05 12:10:00+05:30,157.5280605885787,157.95,153.05,155.0875,RED
2025-09-05 12:11:00+05:30,156.30778029428936,156.30778029428936,152.0,154.7375,RED
2025-09-05 12:12:00+05:30,155.52264014714467,158.2,154.1,155.64999999999998,GREEN
2025-09-05 12:13:00+05:30,155.58632007357232,161.0,155.1,158.2625,GREEN
2025-09-05 12:14:00+05:30,156.92441003678616,171.85,156.92441003678616,166.325,GREEN
2025-09-05 12:15:00+05:30,161.62470501839306,174.5,161.62470501839306,170.92499999999998,GREEN
2025-09-05 12:16:00+05:30,166.27485250919653,170.6,163.55,168.15,GREEN
2025-09-05 12:17:00+05:30,167.21242625459826,177.35,167.21242625459826,171.6375,GREEN
2025-09-05 12:18:00+05:30,169.42496312729912,175.25,169.42496312729912,173.475,GREEN
2025-09-05 12:19:00+05:30,171.44998156364954,175.55,171.44998156364954,174.1875,GREEN
2025-09-05 12:20:00+05:30,172.81874078182477,174.15,168.2,171.2,RED
2025-09-05 12:21:00+05:30,172.00937039091238,172.00937039091238,161.15,165.6125,RED
2025-09-05 12:22:00+05:30,168.81093519545618,168.81093519545618,159.0,161.7375,RED
2025-09-05 12:23:00+05:30,165.2742175977281,165.2742175977281,159.35,161.6875,RED
2025-09-05 12:24:00+05:30,163.48085879886406,165.1,161.6,163.5,GREEN
2025-09-05 12:25:00+05:30,163.49042939943203,165.35,162.3,163.85000000000002,GREEN
2025-09-05 12:26:00+05:30,163.67021469971604,166.35,162.85,164.8,GREEN
2025-09-05 12:27:00+05:30,164.23510734985803,168.3,163.0,166.3,GREEN
2025-09-05 12:28:00+05:30,165.26755367492902,168.9,162.0,165.65,GREEN
2025-09-05 12:29:00+05:30,165.4587768374645,167.0,162.55,164.475,RED
2025-09-05 12:30:00+05:30,164.96688841873225,165.1,157.2,161.42499999999998,RED
2025-09-05 12:31:00+05:30,163.19594420936613,166.7,156.55,161.825,RED
2025-09-05 12:32:00+05:30,162.51047210468306,172.65,162.51047210468306,169.125,GREEN
2025-09-05 12:33:00+05:30,165.81773605234153,174.55,165.81773605234153,172.51250000000002,GREEN
2025-09-05 12:34:00+05:30,169.16511802617077,183.8,169.16511802617077,178.4375,GREEN
2025-09-05 12:35:00+05:30,173.8013090130854,191.2,173.8013090130854,187.175,GREEN
2025-09-05 12:36:00+05:30,180.48815450654268,192.65,180.48815450654268,188.4125,GREEN
2025-09-05 12:37:00+05:30,184.45032725327133,189.55,182.75,185.75,GREEN
2025-09-05 12:38:00+05:30,185.10016362663566,187.0,178.05,183.8125,RED
2025-09-05 12:39:00+05:30,184.45633181331783,185.8,176.25,181.02499999999998,RED
2025-09-05 12:40:00+05:30,182.7406659066589,182.7406659066589,172.0,175.6875,RED
2025-09-05 12:41:00+05:30,179.21408295332947,181.4,174.1,177.8625,RED
2025-09-05 12:42:00+05:30,178.53829147666474,182.95,178.53829147666474,180.575,GREEN
2025-09-05 12:43:00+05:30,179.55664573833235,184.6,176.05,180.98749999999998,GREEN
2025-09-05 12:44:00+05:30,180.27207286916615,183.45,177.0,180.6625,GREEN
2025-09-05 12:45:00+05:30,180.46728643458306,184.55,178.45,181.6375,GREEN
2025-09-05 12:46:00+05:30,181.05239321729152,188.2,180.15,183.35000000000002,GREEN
2025-09-05 12:47:00+05:30,182.20119660864577,186.3,180.55,182.5875,GREEN
2025-09-05 12:48:00+05:30,182.39434830432288,184.0,179.7,181.95,RED
2025-09-05 12:49:00+05:30,182.17217415216143,185.95,180.15,183.10000000000002,GREEN
2025-09-05 12:50:00+05:30,182.63608707608074,185.85,182.15,184.125,GREEN
2025-09-05 12:51:00+05:30,183.38054353804037,186.25,181.6,183.875,GREEN
2025-09-05 12:52:00+05:30,183.62777176902017,185.55,182.35,183.1875,RED
2025-09-05 12:53:00+05:30,183.40763588451009,184.75,179.1,182.63750000000002,RED
2025-09-05 12:54:00+05:30,183.02256794225505,185.0,176.4,181.1375,RED
2025-09-05 12:55:00+05:30,182.08003397112753,182.1,177.5,179.225,RED
2025-09-05 12:56:00+05:30,180.65251698556375,180.65251698556375,173.85,177.3,RED
2025-09-05 12:57:00+05:30,178.97625849278188,179.9,169.0,174.0375,RED
2025-09-05 12:58:00+05:30,176.50687924639095,176.50687924639095,168.2,170.3375,RED
2025-09-05 12:59:00+05:30,173.4221896231955,173.6,169.5,171.32500000000002,RED
2025-09-05 13:00:00+05:30,172.37359481159774,174.0,160.8,167.3,RED
2025-09-05 13:01:00+05:30,169.83679740579888,169.83679740579888,157.8,164.7375,RED
2025-09-05 13:02:00+05:30,167.28714870289946,175.0,167.25,171.3125,GREEN
2025-09-05 13:03:00+05:30,169.29982435144973,179.0,169.29982435144973,176.3375,GREEN
2025-09-05 13:04:00+05:30,172.81866217572485,181.65,172.81866217572485,178.8875,GREEN
2025-09-05 13:05:00+05:30,175.85308108786242,178.95,172.65,175.9875,GREEN
2025-09-05 13:06:00+05:30,175.92029054393123,175.95,170.15,173.075,RED
2025-09-05 13:07:00+05:30,174.4976452719656,176.0,165.6,169.95000000000002,RED
2025-09-05 13:08:00+05:30,172.2238226359828,172.2238226359828,164.7,167.625,RED
2025-09-05 13:09:00+05:30,169.9244113179914,170.0,164.6,167.4375,RED
2025-09-05 13:10:00+05:30,168.68095565899569,168.68095565899569,164.6,166.375,RED
2025-09-05 13:11:00+05:30,167.52797782949784,167.52797782949784,160.05,163.675,RED
2025-09-05 13:12:00+05:30,165.60148891474893,165.60148891474893,154.75,159.6375,RED
2025-09-05 13:13:00+05:30,162.61949445737446,162.61949445737446,152.55,156.05,RED
2025-09-05 13:14:00+05:30,159.33474722868723,159.33474722868723,151.05,154.6,RED
2025-09-05 13:15:00+05:30,156.96737361434361,156.96737361434361,142.85,148.75,RED
2025-09-05 13:16:00+05:30,152.8586868071718,152.8586868071718,143.9,147.7125,RED
2025-09-05 13:17:00+05:30,150.2855934035859,153.0,145.45,148.9875,RED
2025-09-05 13:18:00+05:30,149.63654670179295,149.63654670179295,143.15,147.02499999999998,RED
2025-09-05 13:19:00+05:30,148.33077335089646,148.6,144.1,146.575,RED
2025-09-05 13:20:00+05:30,147.4528866754482,153.65,144.3,148.875,GREEN
2025-09-05 13:21:00+05:30,148.1639433377241,154.0,146.1,151.7625,GREEN
2025-09-05 13:22:00+05:30,149.96322166886205,157.35,149.96322166886205,154.675,GREEN
2025-09-05 13:23:00+05:30,152.31911083443103,156.6,152.31911083443103,154.46249999999998,GREEN
2025-09-05 13:24:00+05:30,153.39080541721552,153.39080541721552,147.15,150.45,RED
2025-09-05 13:25:00+05:30,151.92040270860775,151.92040270860775,146.2,148.125,RED
2025-09-05 13:26:00+05:30,150.02270135430388,150.02270135430388,135.3,143.2375,RED
2025-09-05 13:27:00+05:30,146.63010067715194,148.35,143.55,146.13750000000002,RED
2025-09-05 13:28:00+05:30,146.38380033857598,148.2,142.65,145.7625,RED
2025-09-05 13:29:00+05:30,146.073150169288,147.95,141.65,144.71249999999998,RED
2025-09-05 13:30:00+05:30,145.392825084644,147.0,141.7,144.225,RED
2025-09-05 13:31:00+05:30,144.808912542322,144.9,140.5,142.8875,RED
2025-09-05 13:32:00+05:30,143.848206271161,148.7,142.3,144.725,GREEN
2025-09-05 13:33:00+05:30,144.2866031355805,145.15,140.2,142.8375,RED
2025-09-05 13:34:00+05:30,143.56205156779026,143.56205156779026,133.55,137.55,RED
2025-09-05 13:35:00+05:30,140.55602578389514,141.85,133.0,137.8125,RED
2025-09-05 13:36:00+05:30,139.18426289194758,144.75,139.18426289194758,142.6,GREEN
2025-09-05 13:37:00+05:30,140.8921314459738,144.6,131.2,137.625,RED
2025-09-05 13:38:00+05:30,139.2585657229869,139.2585657229869,128.8,131.61249999999998,RED
2025-09-05 13:39:00+05:30,135.43553286149344,135.43553286149344,126.35,131.3625,RED
2025-09-05 13:40:00+05:30,133.3990164307467,135.1,130.5,132.625,RED
2025-09-05 13:41:00+05:30,133.01200821537336,134.8,129.35,132.66250000000002,RED
2025-09-05 13:42:00+05:30,132.8372541076867,137.4,131.6,133.91250000000002,GREEN
2025-09-05 13:43:00+05:30,133.37487705384336,136.95,131.55,133.35,RED
2025-09-05 13:44:00+05:30,133.36243852692166,134.0,125.25,129.425,RED
2025-09-05 13:45:00+05:30,131.39371926346084,131.39371926346084,109.9,117.55000000000001,RED
2025-09-05 13:46:00+05:30,124.47185963173042,124.47185963173042,102.7,108.2,RED
2025-09-05 13:47:00+05:30,116.33592981586521,116.33592981586521,91.35,97.4375,RED
2025-09-05 13:48:00+05:30,106.8867149079326,106.8867149079326,88.15,91.6375,RED
2025-09-05 13:49:00+05:30,99.26210745396631,99.26210745396631,90.65,94.78750000000001,RED
2025-09-05 13:50:00+05:30,97.02480372698315,106.9,95.75,101.05,GREEN
2025-09-05 13:51:00+05:30,99.03740186349157,109.9,99.03740186349157,105.69999999999999,GREEN
2025-09-05 13:52:00+05:30,102.36870093174578,109.55,102.36870093174578,107.0375,GREEN
2025-09-05 13:53:00+05:30,104.7031004658729,108.3,96.25,101.8125,RED
2025-09-05 13:54:00+05:30,103.25780023293645,103.25780023293645,92.05,94.80000000000001,RED
2025-09-05 13:55:00+05:30,99.02890011646824,99.02890011646824,92.05,94.0375,RED
2025-09-05 13:56:00+05:30,96.53320005823412,97.1,91.2,94.1125,RED
2025-09-05 13:57:00+05:30,95.32285002911706,95.32285002911706,87.25,89.85000000000001,RED
2025-09-05 13:58:00+05:30,92.58642501455853,92.58642501455853,79.2,84.23750000000001,RED
2025-09-05 13:59:00+05:30,88.41196250727927,88.41196250727927,81.15,82.72500000000001,RED
2025-09-05 14:00:00+05:30,85.56848125363965,85.56848125363965,76.05,80.01249999999999,RED
2025-09-05 14:01:00+05:30,82.79049062681982,82.79049062681982,74.2,78.5875,RED
2025-09-05 14:02:00+05:30,80.68899531340992,81.9,77.7,79.975,RED
2025-09-05 14:03:00+05:30,80.33199765670496,86.6,79.7,82.5,GREEN
2025-09-05 14:04:00+05:30,81.41599882835249,86.0,81.41599882835249,83.5625,GREEN
2025-09-05 14:05:00+05:30,82.48924941417624,87.3,81.55,84.63749999999999,GREEN
2025-09-05 14:06:00+05:30,83.56337470708812,91.1,83.56337470708812,88.0375,GREEN
2025-09-05 14:07:00+05:30,85.80043735354405,90.8,85.8,88.55,GREEN
2025-09-05 14:08:00+05:30,87.17521867677203,97.5,87.17521867677203,93.3875,GREEN
2025-09-05 14:09:00+05:30,90.28135933838601,96.0,90.28135933838601,94.025,GREEN
2025-09-05 14:10:00+05:30,92.15317966919301,96.65,91.6,94.44999999999999,GREEN
2025-09-05 14:11:00+05:30,93.3015898345965,100.9,93.3015898345965,97.92499999999998,GREEN
2025-09-05 14:12:00+05:30,95.61329491729825,101.35,92.55,97.47500000000001,GREEN
2025-09-05 14:13:00+05:30,96.54414745864912,98.55,88.8,93.7375,RED
2025-09-05 14:14:00+05:30,95.14082372932455,96.3,90.8,93.48750000000001,RED
2025-09-05 14:15:00+05:30,94.31416186466228,98.95,93.25,95.6,GREEN
2025-09-05 14:16:00+05:30,94.95708093233114,94.95708093233114,89.85,92.225,RED
2025-09-05 14:17:00+05:30,93.59104046616557,94.9,88.9,92.1,RED
2025-09-05 14:18:00+05:30,92.84552023308278,98.0,92.84552023308278,94.925,GREEN
2025-09-05 14:19:00+05:30,93.88526011654139,96.15,93.8,94.6875,GREEN
2025-09-05 14:20:00+05:30,94.2863800582707,94.85,90.0,93.42500000000001,RED
2025-09-05 14:21:00+05:30,93.85569002913536,95.25,92.6,94.4875,GREEN
2025-09-05 14:22:00+05:30,94.17159501456769,97.4,91.25,93.975,RED
2025-09-05 14:23:00+05:30,94.07329750728384,94.07329750728384,90.95,92.5,RED
2025-09-05 14:24:00+05:30,93.28664875364191,94.25,90.8,92.8125,RED
2025-09-05 14:25:00+05:30,93.04957437682096,99.85,91.3,95.675,GREEN
2025-09-05 14:26:00+05:30,94.36228718841048,99.0,93.45,96.8,GREEN
2025-09-05 14:27:00+05:30,95.58114359420523,99.35,94.4,96.72500000000001,GREEN
2025-09-05 14:28:00+05:30,96.15307179710263,97.2,90.35,94.5,RED
2025-09-05 14:29:00+05:30,95.32653589855131,95.7,90.45,93.77499999999999,RED
2025-09-05 14:30:00+05:30,94.55076794927565,95.8,89.6,92.7,RED
