time,last_price,volume,oi
2025-09-05 10:55:52.654047+05:30,36.2,,12059100
2025-09-05 10:55:53.162286+05:30,36.3,,12059100
2025-09-05 10:55:53.642709+05:30,36.35,,12059100
2025-09-05 10:55:54.150720+05:30,36.5,,12059100
2025-09-05 10:55:54.473359+05:30,36.45,,12059100
2025-09-05 10:55:54.704844+05:30,36.5,,12059100
2025-09-05 10:55:55.219721+05:30,36.35,,12059100
2025-09-05 10:55:55.713647+05:30,36.25,,12059100
2025-09-05 10:55:55.952836+05:30,36.35,,12059100
2025-09-05 10:55:56.138836+05:30,36.35,,12059100
2025-09-05 10:55:56.756856+05:30,36.45,,12059100
2025-09-05 10:55:57.165157+05:30,36.45,,12059100
2025-09-05 10:55:57.438162+05:30,36.5,,12059100
2025-09-05 10:55:57.637765+05:30,36.4,,12059100
2025-09-05 10:55:58.182520+05:30,36.45,,12059100
2025-09-05 10:55:58.675644+05:30,36.5,,12059100
2025-09-05 10:55:59.173461+05:30,36.4,,12059100
2025-09-05 10:55:59.387770+05:30,36.7,,12059100
2025-09-05 10:55:59.688655+05:30,36.65,,12059100
2025-09-05 10:56:00.185075+05:30,36.7,,12059100
2025-09-05 10:56:00.671094+05:30,36.4,,12059100
2025-09-05 10:56:00.993451+05:30,36.65,,12059100
2025-09-05 10:56:01.164799+05:30,36.65,,12059100
2025-09-05 10:56:01.643337+05:30,36.5,,12059100
2025-09-05 10:56:02.138399+05:30,36.6,,12059100
2025-09-05 10:56:02.476769+05:30,36.45,,12059100
2025-09-05 10:56:02.699737+05:30,36.35,,12059100
2025-09-05 10:56:03.168312+05:30,36.3,,12059100
2025-09-05 10:56:03.686802+05:30,36.25,,12059100
2025-09-05 10:56:04.198137+05:30,36.5,,12059100
2025-09-05 10:56:04.449946+05:30,36.55,,12059100
2025-09-05 10:56:04.989233+05:30,36.5,,12059100
2025-09-05 10:56:05.156953+05:30,36.45,,12059100
2025-09-05 10:56:05.707321+05:30,36.4,,12059100
2025-09-05 10:56:05.944095+05:30,36.55,,12059100
2025-09-05 10:56:06.160445+05:30,36.55,,12059100
2025-09-05 10:56:06.704163+05:30,36.65,,12059100
2025-09-05 10:56:07.169806+05:30,36.35,,12059100
2025-09-05 10:56:07.723877+05:30,36.0,,12059100
2025-09-05 10:56:08.142566+05:30,36.15,,12059100
2025-09-05 10:56:08.688501+05:30,36.1,,12059100
2025-09-05 10:56:09.182508+05:30,36.05,,12059100
2025-09-05 10:56:09.533636+05:30,36.2,,12059100
2025-09-05 10:56:09.663067+05:30,36.1,,12059100
2025-09-05 10:56:10.178286+05:30,36.25,,12059100
2025-09-05 10:56:10.663192+05:30,36.05,,12059100
2025-09-05 10:56:10.948219+05:30,36.25,,12059100
2025-09-05 10:56:11.166706+05:30,36.15,,12059100
2025-09-05 10:56:11.753482+05:30,36.3,,12059100
2025-09-05 10:56:12.159439+05:30,36.2,,12059100
2025-09-05 10:56:12.392498+05:30,36.25,,12059100
2025-09-05 10:56:12.739435+05:30,36.25,,12059100
2025-09-05 10:56:13.174796+05:30,36.2,,12059100
2025-09-05 10:56:13.663935+05:30,36.45,,12059100
2025-09-05 10:56:14.191347+05:30,36.25,,12059100
2025-09-05 10:56:14.431762+05:30,36.3,,12059100
2025-09-05 10:56:14.704882+05:30,36.3,,12059100
2025-09-05 10:56:15.142494+05:30,36.3,,12059100
2025-09-05 10:56:15.735260+05:30,36.55,,12059100
2025-09-05 10:56:15.898172+05:30,36.4,,12059100
2025-09-05 10:56:16.150055+05:30,36.5,,12059100
2025-09-05 10:56:16.673321+05:30,36.6,,12059100
2025-09-05 10:56:17.176670+05:30,36.45,,12059100
2025-09-05 10:56:17.480365+05:30,36.5,,12059100
2025-09-05 10:56:17.713981+05:30,36.4,,12059100
